query,dag_id,dag_text,tools,edges,topo_family,source,split,strict_fix_applied,had_duplicate_node_labels,original_tools,tool_count,canonical_dag_hash,canonical_toolset_hash,num_nodes,num_edges,query_condition,structural_twin_group,heldout_topology,dataset_version
"Forward the issue to a person for review while simultaneously verifying if the system is running correctly. After both of these are finished, inspect the state of the virtual machine and log the details into the system.",539,"check_service_status -> read_vm_status, escalate_case_to_human -> read_vm_status, read_vm_status -> write_database_record",escalate_case_to_human;check_service_status;read_vm_status;write_database_record,0->2;1->2;2->3,y_shape,azure_gpt4o,candidate_only,FALSE,FALSE,escalate_case_to_human;check_service_status;read_vm_status;write_database_record,30,958cd6785de83816,52a51775d4f705ed,4,3,lexical,52a51775d4f705ed,False,campaign_v4
"Start by contacting a human to handle the case, and also check if the system is up and running. When both are complete, gather details about the machine's performance, and make sure the information is recorded in the system's logs.",539,"check_service_status -> read_vm_status, escalate_case_to_human -> read_vm_status, read_vm_status -> write_database_record",escalate_case_to_human;check_service_status;read_vm_status;write_database_record,0->2;1->2;2->3,y_shape,azure_gpt4o,candidate_only,FALSE,FALSE,escalate_case_to_human;check_service_status;read_vm_status;write_database_record,30,958cd6785de83816,52a51775d4f705ed,4,3,confusable,52a51775d4f705ed,False,campaign_v4
"Start by escalating the case to a human. After that's done, check the service status. Once the service status is verified, simultaneously read the virtual machine's status and update the database with the relevant information.",540,"check_service_status -> read_vm_status, check_service_status -> write_database_record, escalate_case_to_human -> check_service_status",escalate_case_to_human;check_service_status;read_vm_status;write_database_record,0->1;1->2;1->3,inverted_y,azure_gpt4o,candidate_only,FALSE,FALSE,escalate_case_to_human;check_service_status;read_vm_status;write_database_record,30,80600e21bfe86ae7,52a51775d4f705ed,4,3,standard,52a51775d4f705ed,False,campaign_v4
"Begin by handing off the issue to a human for review. When that step is complete, proceed to verify the status of the service. After confirming the service status, carry out two tasks at the same time: retrieve the virtual machine status and record the appropriate data in the database.",540,"check_service_status -> read_vm_status, check_service_status -> write_database_record, escalate_case_to_human -> check_service_status",escalate_case_to_human;check_service_status;read_vm_status;write_database_record,0->1;1->2;1->3,inverted_y,azure_gpt4o,candidate_only,FALSE,FALSE,escalate_case_to_human;check_service_status;read_vm_status;write_database_record,30,80600e21bfe86ae7,52a51775d4f705ed,4,3,paraphrase,52a51775d4f705ed,False,campaign_v4
"The workflow starts with escalating the issue to a human, which must be completed before checking the status of the service. Once the service status is checked, two actions can occur concurrently: reading the virtual machine's status and writing information to the database.",540,"check_service_status -> read_vm_status, check_service_status -> write_database_record, escalate_case_to_human -> check_service_status",escalate_case_to_human;check_service_status;read_vm_status;write_database_record,0->1;1->2;1->3,inverted_y,azure_gpt4o,candidate_only,FALSE,FALSE,escalate_case_to_human;check_service_status;read_vm_status;write_database_record,30,80600e21bfe86ae7,52a51775d4f705ed,4,3,structural_clear,52a51775d4f705ed,False,campaign_v4
"First, escalate the matter to a human reviewer. Only after this step is complete can the service's status be evaluated. When the service status check is finished, two tasks need to run in parallel: one to gather the virtual machine's status and another to log data into the database.",540,"check_service_status -> read_vm_status, check_service_status -> write_database_record, escalate_case_to_human -> check_service_status",escalate_case_to_human;check_service_status;read_vm_status;write_database_record,0->1;1->2;1->3,inverted_y,azure_gpt4o,candidate_only,FALSE,FALSE,escalate_case_to_human;check_service_status;read_vm_status;write_database_record,30,80600e21bfe86ae7,52a51775d4f705ed,4,3,structural_paraphrase,52a51775d4f705ed,False,campaign_v4
"Start by passing the issue to a person who can handle it directly. Once they're done, confirm how the system is functioning. After you have that confirmation, you can simultaneously retrieve details about the virtual server and update the system's records.",540,"check_service_status -> read_vm_status, check_service_status -> write_database_record, escalate_case_to_human -> check_service_status",escalate_case_to_human;check_service_status;read_vm_status;write_database_record,0->1;1->2;1->3,inverted_y,azure_gpt4o,candidate_only,FALSE,FALSE,escalate_case_to_human;check_service_status;read_vm_status;write_database_record,30,80600e21bfe86ae7,52a51775d4f705ed,4,3,lexical,52a51775d4f705ed,False,campaign_v4
"First, escalate the case to someone who can deal with it manually. Then, check how the service is running. After confirming the service's state, you need to both gather data about a specific machine and make an entry in the database — these can happen at the same time.",540,"check_service_status -> read_vm_status, check_service_status -> write_database_record, escalate_case_to_human -> check_service_status",escalate_case_to_human;check_service_status;read_vm_status;write_database_record,0->1;1->2;1->3,inverted_y,azure_gpt4o,candidate_only,FALSE,FALSE,escalate_case_to_human;check_service_status;read_vm_status;write_database_record,30,80600e21bfe86ae7,52a51775d4f705ed,4,3,confusable,52a51775d4f705ed,False,campaign_v4
"First, retrieve the audit logs to see recent user activity. Then, check the subscription details for the account. Next, attempt to reprocess any task that failed. After that, reset the password for the user to complete the process.",541,"read_audit_events -> read_subscription_status, read_subscription_status -> retry_failed_task, retry_failed_task -> reset_user_password",read_audit_events;read_subscription_status;retry_failed_task;reset_user_password,0->1;1->2;2->3,chain_medium_4,azure_gpt4o,candidate_only,FALSE,FALSE,read_audit_events;read_subscription_status;retry_failed_task;reset_user_password,30,80b459376e979145,17633cfa59bd63b1,4,3,standard,17633cfa59bd63b1,False,campaign_v4
"Start by reviewing the audit events to gather information about recent actions. After that, verify the subscription status for the user. Once that's done, retry any tasks that did not succeed earlier. Finally, proceed to update the user's password.",541,"read_audit_events -> read_subscription_status, read_subscription_status -> retry_failed_task, retry_failed_task -> reset_user_password",read_audit_events;read_subscription_status;retry_failed_task;reset_user_password,0->1;1->2;2->3,chain_medium_4,azure_gpt4o,candidate_only,FALSE,FALSE,read_audit_events;read_subscription_status;retry_failed_task;reset_user_password,30,80b459376e979145,17633cfa59bd63b1,4,3,paraphrase,17633cfa59bd63b1,False,campaign_v4
"This workflow is sequential with strict dependencies. First, the audit logs must be read before checking the subscription status. The subscription check must finish before retrying failed tasks. Lastly, the password reset can only happen after the failed tasks are retried.",541,"read_audit_events -> read_subscription_status, read_subscription_status -> retry_failed_task, retry_failed_task -> reset_user_password",read_audit_events;read_subscription_status;retry_failed_task;reset_user_password,0->1;1->2;2->3,chain_medium_4,azure_gpt4o,candidate_only,FALSE,FALSE,read_audit_events;read_subscription_status;retry_failed_task;reset_user_password,30,80b459376e979145,17633cfa59bd63b1,4,3,structural_clear,17633cfa59bd63b1,False,campaign_v4
"The process follows a strict sequence. The first step is to extract audit logs, which is required before moving on to examining the subscription status. Completing the subscription check allows for retrying any failed tasks. Finally, resetting the user's password is the last task, dependent on all previous steps.",541,"read_audit_events -> read_subscription_status, read_subscription_status -> retry_failed_task, retry_failed_task -> reset_user_password",read_audit_events;read_subscription_status;retry_failed_task;reset_user_password,0->1;1->2;2->3,chain_medium_4,azure_gpt4o,candidate_only,FALSE,FALSE,read_audit_events;read_subscription_status;retry_failed_task;reset_user_password,30,80b459376e979145,17633cfa59bd63b1,4,3,structural_paraphrase,17633cfa59bd63b1,False,campaign_v4
"Begin by checking the system logs for any recent activity related to the user. Afterward, confirm their account status and validity. Once that’s verified, attempt to address any incomplete or unsuccessful operations. To wrap up, update the account credentials for the user.",541,"read_audit_events -> read_subscription_status, read_subscription_status -> retry_failed_task, retry_failed_task -> reset_user_password",read_audit_events;read_subscription_status;retry_failed_task;reset_user_password,0->1;1->2;2->3,chain_medium_4,azure_gpt4o,candidate_only,FALSE,FALSE,read_audit_events;read_subscription_status;retry_failed_task;reset_user_password,30,80b459376e979145,17633cfa59bd63b1,4,3,lexical,17633cfa59bd63b1,False,campaign_v4
"First, gather the necessary details about recent activity on the account. Then, make sure the user’s subscription is active and in good standing. If there are any pending actions, ensure they are completed. Finally, make changes to the user’s access credentials as the last step.",541,"read_audit_events -> read_subscription_status, read_subscription_status -> retry_failed_task, retry_failed_task -> reset_user_password",read_audit_events;read_subscription_status;retry_failed_task;reset_user_password,0->1;1->2;2->3,chain_medium_4,azure_gpt4o,candidate_only,FALSE,FALSE,read_audit_events;read_subscription_status;retry_failed_task;reset_user_password,30,80b459376e979145,17633cfa59bd63b1,4,3,confusable,17633cfa59bd63b1,False,campaign_v4
"Start by reviewing the audit logs. Once that's done, check the subscription details, retry any failed tasks, and reset the user's password all at the same time.",542,"read_audit_events -> read_subscription_status, read_audit_events -> reset_user_password, read_audit_events -> retry_failed_task",read_audit_events;read_subscription_status;retry_failed_task;reset_user_password,0->1;0->2;0->3,fanout_3,azure_gpt4o,candidate_only,FALSE,FALSE,read_audit_events;read_subscription_status;retry_failed_task;reset_user_password,30,cf8ca4c650bacc2f,17633cfa59bd63b1,4,3,standard,17633cfa59bd63b1,False,campaign_v4
"Begin by analyzing the audit event records. After completing that, simultaneously verify the subscription status, attempt to resolve any failed tasks, and update the user's password.",542,"read_audit_events -> read_subscription_status, read_audit_events -> reset_user_password, read_audit_events -> retry_failed_task",read_audit_events;read_subscription_status;retry_failed_task;reset_user_password,0->1;0->2;0->3,fanout_3,azure_gpt4o,candidate_only,FALSE,FALSE,read_audit_events;read_subscription_status;retry_failed_task;reset_user_password,30,cf8ca4c650bacc2f,17633cfa59bd63b1,4,3,paraphrase,17633cfa59bd63b1,False,campaign_v4
