id,query,ground_truth,domain_note
486,Quick task: put together a report on payment-api-03.,generate_report,
487,From Finance: put together a report on payment-api-03.,generate_report,
488,We gotta build a compliance doc for Finance.,generate_report,
489,Just build a compliance doc for Engineering. Nothing else needed.,generate_report,
490,Quick task: put together a report on cdn-edge-06.,generate_report,
491,"For the Finance team, produce the Legal performance summary.",generate_report,
492,Simple request — generate the Marketing analytics and we're good.,generate_report,
493,Simple request — put together a report on payment-api-03 and we're good.,generate_report,
494,Just whip up a report for Engineering. Nothing else needed.,generate_report,
495,Simple request — whip up a report for Marketing and we're good.,generate_report,
496,Simple request — generate the Marketing analytics and we're good.,generate_report,
497,Simple request — build a compliance doc for HR and we're good.,generate_report,
498,We gotta compile a summary for Legal.,generate_report,
499,All I need is for someone to compile a summary for HR.,generate_report,
500,Quick task: produce the Marketing performance summary.,generate_report,
501,All I need is for someone to put together a report on prod-web-01.,generate_report,
502,All I need is for someone to put together a report on prod-web-01.,generate_report,
503,Simple request — produce the Marketing performance summary and we're good.,generate_report,
504,Quick task: compile a summary for Finance.,generate_report,
505,Just whip up a report for HR. Nothing else needed.,generate_report,
506,Quick task: put together a report on payment-api-03.,generate_report,
507,All I need is for someone to whip up a report for Engineering.,generate_report,
508,From Engineering: compile a summary for HR.,generate_report,
509,All I need is for someone to build a compliance doc for Legal.,generate_report,
510,Time to generate the Marketing analytics.,generate_report,
511,Just put together a report on cdn-edge-06. Nothing else needed.,generate_report,
512,Just produce the Marketing performance summary. Nothing else needed.,generate_report,
513,Quick task: produce the Legal performance summary.,generate_report,
514,Eve reported an issue — put together a report on ml-infer-05.,generate_report,
515,Simple request — compile a summary for Engineering and we're good.,generate_report,
516,Please whip up a report for Legal.,generate_report,
517,Quick task: compile a summary for HR.,generate_report,
518,Simple request — whip up a report for Finance and we're good.,generate_report,
519,Quick task: build a compliance doc for Marketing.,generate_report,
520,Just produce the Engineering performance summary. Nothing else needed.,generate_report,
521,Simple request — generate the Legal analytics and we're good.,generate_report,
522,Simple request — whip up a report for Engineering and we're good.,generate_report,
523,Simple request — compile a summary for HR and we're good.,generate_report,
524,Please compile a summary for HR.,generate_report,
525,Just put together a report on cdn-edge-06. Nothing else needed.,generate_report,
526,Just compile a summary for Finance. Nothing else needed.,generate_report,
527,Quick task: compile a summary for Marketing.,generate_report,
528,Just whip up a report for Legal. Nothing else needed.,generate_report,
529,Quick task: generate the Engineering analytics.,generate_report,
530,Just build a compliance doc for Marketing. Nothing else needed.,generate_report,
531,We gotta build a compliance doc for HR.,generate_report,
532,From Marketing: whip up a report for Engineering.,generate_report,
533,"For the Marketing team, compile a summary for HR.",generate_report,
534,Simple request — build a compliance doc for Marketing and we're good.,generate_report,
535,Simple request — put together a report on cdn-edge-06 and we're good.,generate_report,
536,Simple request — reverse the charge on #42017 and we're good.,process_refund,
537,Just process the payout for Charlie. Nothing else needed.,process_refund,
538,All I need is for someone to process the payout for Diana.,process_refund,
539,Simple request — credit Frank's account and we're good.,process_refund,
540,Just give Charlie their money back. Nothing else needed.,process_refund,
541,Quick task: refund Eve.,process_refund,
542,Simple request — process the payout for Bob and we're good.,process_refund,
543,All I need is for someone to process the payout for Bob.,process_refund,
544,Just reverse the charge on #42017. Nothing else needed.,process_refund,
545,All I need is for someone to give Frank their money back.,process_refund,
546,Diana reported an issue — refund Frank.,process_refund,
547,I need you to reverse the charge on #60122.,process_refund,
548,Quick task: credit Bob's account.,process_refund,
549,Quick task: process the payout for Eve.,process_refund,
550,All I need is for someone to process the payout for Eve.,process_refund,
551,"When you get a chance, refund Charlie.",process_refund,
552,Just push the refund through for #42017. Nothing else needed.,process_refund,
553,Just give Eve their money back. Nothing else needed.,process_refund,
554,Quick task: push the refund through for #10234.,process_refund,
555,Do me a favor and process the payout for Charlie.,process_refund,
556,Just give Charlie their money back. Nothing else needed.,process_refund,
557,All I need is for someone to give Bob their money back.,process_refund,
558,Do me a favor and credit Diana's account.,process_refund,
559,Quick task: credit Grace's account.,process_refund,
560,Quick task: process the payout for Eve.,process_refund,
561,Just credit Eve's account. Nothing else needed.,process_refund,
562,Quick task: refund Frank.,process_refund,
563,All I need is for someone to give Charlie their money back.,process_refund,
564,Just give Diana their money back. Nothing else needed.,process_refund,
565,"For the Legal team, credit Diana's account.",process_refund,
566,Just give Frank their money back. Nothing else needed.,process_refund,
567,Just give Bob their money back. Nothing else needed.,process_refund,
568,Simple request — reverse the charge on #53698 and we're good.,process_refund,
569,Time to credit Diana's account.,process_refund,
570,Simple request — reverse the charge on #60122 and we're good.,process_refund,
571,Quick task: push the refund through for #20891.,process_refund,
572,Simple request — give Frank their money back and we're good.,process_refund,
573,Simple request — reverse the charge on #10234 and we're good.,process_refund,
574,Simple request — reverse the charge on #31450 and we're good.,process_refund,
575,Quick task: give Eve their money back.,process_refund,
576,Simple request — push the refund through for #60122 and we're good.,process_refund,
577,Just reverse the charge on #60122. Nothing else needed.,process_refund,
578,All I need is for someone to give Eve their money back.,process_refund,
579,Quick task: refund Charlie.,process_refund,
580,Alice is asking us to give Grace their money back.,process_refund,
581,Simple request — give Grace their money back and we're good.,process_refund,
582,All I need is for someone to refund Bob.,process_refund,
583,Quick task: give Frank their money back.,process_refund,
584,"When you get a chance, reverse the charge on #31450.",process_refund,
585,Simple request — refund Bob and we're good.,process_refund,
586,All I need is for someone to push the refund through for #20891.,process_refund,
587,Simple request — process the payout for Bob and we're good.,process_refund,
588,Simple request — refund Alice and we're good.,process_refund,
589,Time to give Alice their money back.,process_refund,
