query,dag_id,dag_text,tools,edges,topo_family,source,split,strict_fix_applied,had_duplicate_node_labels,original_tools
"When you get a chance, verify ml-infer-05's health. As soon as that clears, fire off a notification to Maya. Confirm once complete.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
"Handing this to you: see what's going on with staging-db-02. With that in place, send a heads-up to Security. Ping me if anything looks off.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
Rosa flagged this — ping search-es-09 for a health check — then fire off a notification to Rosa. Frank is waiting on this.,49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
"For the Engineering team, ping prod-web-01 for a health check. As soon as that clears, shoot Nadia an email. Tracking under INC-4021.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
"Straightforward one: ping queue-rabbit-08 for a health check. Once that's done, notify the HR team.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
"Need a hand: diagnose batch-worker-10. Following that, shoot Karen an email. Tracking under INC-3305.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
"We gotta assess cdn-edge-06's status. Then, send a heads-up to HR. Confirm once complete.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
"Hey, can you verify prod-web-01's health. On completion of that, ping Priya about it. Confirm once complete.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
"Before end of day, see what's going on with metrics-prom-12, then notify the Marketing team. Ping me if anything looks off.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
"We gotta diagnose ml-infer-05. Once that's done, ping Leo about it. This is blocking Legal.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
"Requesting the following: ping payment-api-03 for a health check, and then shoot Priya an email. Thanks.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
"We gotta assess ml-infer-05's status. With that in place, shoot Nadia an email.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
James reported an issue — verify queue-rabbit-08's health. Then go ahead and send a heads-up to Engineering. Appreciate it.,49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
Priya flagged this — diagnose batch-worker-10 — then email Diana the update. Thanks.,49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
"Quick one — check if redis-cache-07 is up, then fire off a notification to Alice.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
"Requesting the following: ping queue-rabbit-08 for a health check. As soon as that clears, notify the Legal team. This is blocking Product.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
"Logging this as INC-4021 — ping batch-worker-10 for a health check. On completion of that, email Bob the update. This one's time-sensitive.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
"Legal raised INC-6390 — check if payment-api-03 is up. Then, blast an alert to HR.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
"Requesting the following: ping redis-cache-07 for a health check. After that, fire off a notification to Eve.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
"Karen is asking us to assess search-es-09's status. On completion of that, fire off a notification to Rosa. This one's time-sensitive.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
"Sometime today, please see what's going on with gateway-nginx-11. Then, ping Frank about it.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
"Whenever you're free, check if auth-svc-04 is up. Subsequently, ping Charlie about it. Let me know when it's done.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
"HR raised INC-4021 — verify gateway-nginx-11's health. Subsequently, send a heads-up to Marketing. This is blocking Product.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
"Per the runbook, ping ml-infer-05 for a health check. Subsequently, send a heads-up to Engineering.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
"Heads-up, we need to see what's going on with prod-web-01. With that in place, ping Diana about it.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
"Do me a favor and assess search-es-09's status. As soon as that clears, email Grace the update. Needs to be done today.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
"Got a request from Irene — ping metrics-prom-12 for a health check. As soon as that clears, notify the Security team. Confirm once complete.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
"Do me a favor and verify redis-cache-07's health. Subsequently, send a heads-up to Finance. Thanks.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
"Handing this to you: ping cdn-edge-06 for a health check, and then blast an alert to Security. Ping me if anything looks off.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
"Standard procedure here: verify staging-db-02's health. As soon as that clears, notify the Legal team.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
"When you get a chance, see what's going on with ml-infer-05. When that lands, email James the update. Flag any issues to Product.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
"Heads-up, we need to check if prod-web-01 is up. Subsequently, notify the Operations team. Appreciate it.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
"We gotta check if queue-rabbit-08 is up, and then notify the Operations team.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
"When you get a chance, verify payment-api-03's health. With that in place, blast an alert to HR. This one's time-sensitive.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
"Following up on INC-5560 — assess prod-web-01's status, after which please fire off a notification to Hector. Ping me if anything looks off.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
"Straightforward one: yank auth-svc-04 off the network, after which please make a compliance log about Frank.",52,quarantine_system -> log_audit_event,quarantine_system;log_audit_event,0->1,chain_short,original,train,FALSE,FALSE,quarantine_system;log_audit_event
"Per the runbook, disconnect queue-rabbit-08 from everything. When that lands, drop an audit entry for queue-rabbit-08. This is blocking Support.",52,quarantine_system -> log_audit_event,quarantine_system;log_audit_event,0->1,chain_short,original,train,FALSE,FALSE,quarantine_system;log_audit_event
