query,dag_id,dag_text,tools,edges,topo_family,source,split,strict_fix_applied,had_duplicate_node_labels,original_tools,tool_count,canonical_dag_hash,canonical_toolset_hash,num_nodes,num_edges,query_condition,structural_twin_group,heldout_topology,dataset_version
"Start by fetching the database record. Once that's done, simultaneously check the user's profile and escalate the issue to a human. After both of these are complete, proceed to modify the user's subscription plan. Finally, retrieve the updated subscription status to confirm the changes.",373,"escalate_case_to_human -> update_subscription_plan, read_database_record -> escalate_case_to_human, read_database_record -> read_user_profile, read_user_profile -> update_subscription_plan, update_subscription_plan -> read_subscription_status",read_database_record;escalate_case_to_human;read_user_profile;update_subscription_plan;read_subscription_status,0->1;0->2;1->3;2->3;3->4,asymmetric_fork_join,azure_gpt4o,test_topology_heldout,False,False,read_database_record;escalate_case_to_human;read_user_profile;update_subscription_plan;read_subscription_status,15,f571bc725b6fe832,8620d93d55f70522,5,5,standard,8620d93d55f70522,True,campaign_v4
"Save the information in the database first. Then, based on conditions, decide how to handle the task and escalate it to a human if needed. Once both of those are done, perform a malware scan, and after that, review the access logs.",374,"escalate_case_to_human -> scan_system_for_malware, route_task_by_condition -> scan_system_for_malware, scan_system_for_malware -> read_access_logs, write_database_record -> escalate_case_to_human, write_database_record -> route_task_by_condition",write_database_record;route_task_by_condition;escalate_case_to_human;scan_system_for_malware;read_access_logs,0->1;0->2;1->3;2->3;3->4,asymmetric_fork_join,azure_gpt4o,test_topology_heldout,False,False,write_database_record;route_task_by_condition;escalate_case_to_human;scan_system_for_malware;read_access_logs,15,80d178fda47a5db6,10d7e395a1c4620a,5,5,standard,10d7e395a1c4620a,True,campaign_v4
"Start by reading the user profile. Once that's done, simultaneously check their subscription status and update their record in the database. After both of those tasks are complete, retrieve the updated record from the database, and finally, create a support ticket based on the information retrieved.",375,"read_database_record -> create_support_ticket, read_subscription_status -> read_database_record, read_user_profile -> read_subscription_status, read_user_profile -> write_database_record, write_database_record -> read_database_record",read_user_profile;read_subscription_status;write_database_record;read_database_record;create_support_ticket,0->1;0->2;1->3;2->3;3->4,asymmetric_fork_join,azure_gpt4o,test_topology_heldout,False,False,read_user_profile;read_subscription_status;write_database_record;read_database_record;create_support_ticket,15,be4015b4e8cf67a5,afb9bce554166153,5,5,standard,afb9bce554166153,True,campaign_v4
"First, update the username, then record it in the database while also retrieving the relevant database details. After both of those are done, adjust the subscription plan, and finally restart the service once the plan has been updated.",376,"edit_username -> read_database_record, edit_username -> write_database_record, read_database_record -> update_subscription_plan, update_subscription_plan -> restart_service, write_database_record -> update_subscription_plan",edit_username;write_database_record;read_database_record;update_subscription_plan;restart_service,0->1;0->2;1->3;2->3;3->4,asymmetric_fork_join,azure_gpt4o,test_topology_heldout,False,False,edit_username;write_database_record;read_database_record;update_subscription_plan;restart_service,15,f6f7e5b330366f7d,95bae6c16f77ece0,5,5,standard,95bae6c16f77ece0,True,campaign_v4
"Please restart the service first. After that, simultaneously review the user profiles and check the access logs. Once both of those are done, send a message to the user group. Finally, update the subscription plan after the message has been sent.",377,"dispatch_message_to_usergroup -> update_subscription_plan, read_access_logs -> dispatch_message_to_usergroup, read_user_profile -> dispatch_message_to_usergroup, restart_service -> read_access_logs, restart_service -> read_user_profile",restart_service;read_user_profile;read_access_logs;dispatch_message_to_usergroup;update_subscription_plan,0->1;0->2;1->3;2->3;3->4,asymmetric_fork_join,azure_gpt4o,test_topology_heldout,False,False,restart_service;read_user_profile;read_access_logs;dispatch_message_to_usergroup;update_subscription_plan,15,346b35476e65ddbe,360de9bb925c0741,5,5,standard,360de9bb925c0741,True,campaign_v4
"Start by checking the user's subscription status. At the same time, check the service's current status. Once both checks are done, retrieve the user's database record. After that, escalate the issue to a human if necessary, and then reset the user's password when escalation is complete.",378,"check_service_status -> escalate_case_to_human, escalate_case_to_human -> reset_user_password, read_database_record -> escalate_case_to_human, read_subscription_status -> check_service_status, read_subscription_status -> read_database_record",read_subscription_status;read_database_record;check_service_status;escalate_case_to_human;reset_user_password,0->1;0->2;1->3;2->3;3->4,asymmetric_fork_join,azure_gpt4o,test_topology_heldout,False,False,read_subscription_status;read_database_record;check_service_status;escalate_case_to_human;reset_user_password,15,d7d6b7f998d91da9,673a52fd3910ec2f,5,5,standard,673a52fd3910ec2f,True,campaign_v4
"First, verify the current status of the service, then escalate the issue to a human if needed. After that, check the user's profile to gather their details, and finally, proceed with updating their subscription plan.",379,"check_service_status -> escalate_case_to_human, escalate_case_to_human -> read_user_profile, read_user_profile -> update_subscription_plan",check_service_status;escalate_case_to_human;read_user_profile;update_subscription_plan,0->1;1->2;2->3,chain_medium_4,azure_gpt4o,candidate_only,False,False,check_service_status;escalate_case_to_human;read_user_profile;update_subscription_plan,15,bd42c4c5c0d89796,0de72cfd5282af57,4,3,standard,0de72cfd5282af57,False,campaign_v4
"Can you check the service status first, and then once that’s done, escalate the case to a human while simultaneously pulling up the user profile and updating their subscription plan?",380,"check_service_status -> escalate_case_to_human, check_service_status -> read_user_profile, check_service_status -> update_subscription_plan",check_service_status;escalate_case_to_human;read_user_profile;update_subscription_plan,0->1;0->2;0->3,fanout_3,azure_gpt4o,candidate_only,False,False,check_service_status;escalate_case_to_human;read_user_profile;update_subscription_plan,15,79ed7d222b5333cd,0de72cfd5282af57,4,3,standard,0de72cfd5282af57,False,campaign_v4
"Start by checking the service status, reading the user profile, and escalating the case to a human representative all at the same time. Once these are completed, go ahead and update the subscription plan.",381,"check_service_status -> update_subscription_plan, escalate_case_to_human -> update_subscription_plan, read_user_profile -> update_subscription_plan",check_service_status;escalate_case_to_human;read_user_profile;update_subscription_plan,0->3;1->3;2->3,fanin_3,azure_gpt4o,candidate_only,False,False,check_service_status;escalate_case_to_human;read_user_profile;update_subscription_plan,15,ced08e246fabe705,0de72cfd5282af57,4,3,standard,0de72cfd5282af57,False,campaign_v4
"First, check the status of the service and escalate the issue to a human at the same time. Once both of those are done, read the user profile, and after that, update their subscription plan.",382,"check_service_status -> read_user_profile, escalate_case_to_human -> read_user_profile, read_user_profile -> update_subscription_plan",check_service_status;escalate_case_to_human;read_user_profile;update_subscription_plan,0->2;1->2;2->3,y_shape,azure_gpt4o,candidate_only,False,False,check_service_status;escalate_case_to_human;read_user_profile;update_subscription_plan,15,29133123737edd28,0de72cfd5282af57,4,3,standard,0de72cfd5282af57,False,campaign_v4
"First, check the service status. After that, escalate the issue to a human. Once the escalation is complete, simultaneously review the user's profile and make any necessary updates to their subscription plan.",383,"check_service_status -> escalate_case_to_human, escalate_case_to_human -> read_user_profile, escalate_case_to_human -> update_subscription_plan",check_service_status;escalate_case_to_human;read_user_profile;update_subscription_plan,0->1;1->2;1->3,inverted_y,azure_gpt4o,candidate_only,False,False,check_service_status;escalate_case_to_human;read_user_profile;update_subscription_plan,15,2693128efd2fb0bf,0de72cfd5282af57,4,3,standard,0de72cfd5282af57,False,campaign_v4
"First, access the logs to gather data. Then, confirm the current status of the service. Next, depending on the service status, decide the appropriate action. After that, update the database with the results.",384,"check_service_status -> route_task_by_condition, read_access_logs -> check_service_status, route_task_by_condition -> write_database_record",read_access_logs;check_service_status;route_task_by_condition;write_database_record,0->1;1->2;2->3,chain_medium_4,azure_gpt4o,candidate_only,False,False,read_access_logs;check_service_status;route_task_by_condition;write_database_record,15,61f500fc4a7d1b34,ddc9f58e6b96ddc5,4,3,standard,ddc9f58e6b96ddc5,False,campaign_v4
