query,dag_id,dag_text,tools,edges,topo_family,source,split
"Small ask: read Grace's profile from the database. That done, load the backup onto staging-db-02. Only once that succeeds, save the changes for Diana to the DB. Following that, bounce batch-worker-10. Following that, log Irene's action for compliance. Following that, spin up a tracking ticket for Quinn. Wrapping up, compile a summary for Legal. Appreciate it.",20022,"db_read -> restore_backup, restore_backup -> db_write, db_write -> restart_service, restart_service -> log_audit_event, log_audit_event -> create_ticket, create_ticket -> generate_report",db_read;restore_backup;db_write;restart_service;log_audit_event;create_ticket;generate_report,0->1;1->2;2->3;3->4;4->5;5->6,chain_long,generated,train
"Hey, can you look up the records for #60122. Only once that succeeds, restore the DB snapshot for Security, after which please persist Frank's data to the database — then restart the main process on cdn-edge-06 — then record the event in Finance's log, then create a support case for Marketing. Last of all, produce the HR performance summary. Ping me if anything looks off.",20022,"db_read -> restore_backup, restore_backup -> db_write, db_write -> restart_service, restart_service -> log_audit_event, log_audit_event -> create_ticket, create_ticket -> generate_report",db_read;restore_backup;db_write;restart_service;log_audit_event;create_ticket;generate_report,0->1;1->2;2->3;3->4;4->5;5->6,chain_long,generated,train
"Please action INC-7733: dig up the history on Omar. Right after, load the backup onto prod-web-01. After that, write the new data for #71003 back. Subsequently, cycle gateway-nginx-11. On completion of that, log the whole prod-web-01 incident. Following that, log a Jira for Maya's issue. The final step: generate the HR analytics. Thanks.",20022,"db_read -> restore_backup, restore_backup -> db_write, db_write -> restart_service, restart_service -> log_audit_event, log_audit_event -> create_ticket, create_ticket -> generate_report",db_read;restore_backup;db_write;restart_service;log_audit_event;create_ticket;generate_report,0->1;1->2;2->3;3->4;4->5;5->6,chain_long,generated,train
"Need a hand: fetch #60122's info. Then, bring batch-worker-10 back from the snapshot, after which please store the Support config in the database. When that lands, reboot gateway-nginx-11. Once that's done, make a compliance log about Maya. After that, create a ticket about the Product issue. The last thing is to build a compliance doc for Product. This is blocking Legal.",20022,"db_read -> restore_backup, restore_backup -> db_write, db_write -> restart_service, restart_service -> log_audit_event, log_audit_event -> create_ticket, create_ticket -> generate_report",db_read;restore_backup;db_write;restart_service;log_audit_event;create_ticket;generate_report,0->1;1->2;2->3;3->4;4->5;5->6,chain_long,generated,train
"Straightforward one: fetch #93781's info. Once that's done, pull gateway-nginx-11 back from the last good backup. Right after, persist Charlie's data to the database. Then, bounce prod-web-01. Then, log the whole search-es-09 incident. Subsequently, spin up a tracking ticket for James. Lastly, put together a report on cdn-edge-06. Let me know when it's done.",20022,"db_read -> restore_backup, restore_backup -> db_write, db_write -> restart_service, restart_service -> log_audit_event, log_audit_event -> create_ticket, create_ticket -> generate_report",db_read;restore_backup;db_write;restart_service;log_audit_event;create_ticket;generate_report,0->1;1->2;2->3;3->4;4->5;5->6,chain_long,generated,train
"Heads-up, we need to check the DB for Frank. After that, recover Engineering's data from backup. Subsequently, commit Eve's update to the database. Subsequently, restart the main process on cdn-edge-06. After that, drop an audit entry for ml-infer-05. After that, file an incident report about staging-db-02. Finally, produce the Engineering performance summary. Confirm once complete.",20022,"db_read -> restore_backup, restore_backup -> db_write, db_write -> restart_service, restart_service -> log_audit_event, log_audit_event -> create_ticket, create_ticket -> generate_report",db_read;restore_backup;db_write;restart_service;log_audit_event;create_ticket;generate_report,0->1;1->2;2->3;3->4;4->5;5->6,chain_long,generated,train
"Got a request from Grace — pull Frank's data — then restore batch-worker-10 from the latest backup. Only once that succeeds, write the new data for #20891 back. After that, restart the service on search-es-09, then make a compliance log about Karen, after which please spin up a tracking ticket for Grace. The final step: whip up a report for Product. Ping me if anything looks off.",20022,"db_read -> restore_backup, restore_backup -> db_write, db_write -> restart_service, restart_service -> log_audit_event, log_audit_event -> create_ticket, create_ticket -> generate_report",db_read;restore_backup;db_write;restart_service;log_audit_event;create_ticket;generate_report,0->1;1->2;2->3;3->4;4->5;5->6,chain_long,generated,train
"From Finance: take a snapshot of prod-web-01's DB. Subsequently, reverse the charge on #20891 — then produce the Marketing performance summary. Only once that succeeds, plan maintenance on batch-worker-10 for Security. After that, log a Jira for Omar's issue. Subsequently, record the event in Engineering's log. To wrap up, put Marketing's historical data into the archive. This one's time-sensitive.",20023,"backup_database -> process_refund, process_refund -> generate_report, generate_report -> schedule_maintenance, schedule_maintenance -> create_ticket, create_ticket -> log_audit_event, log_audit_event -> archive_data",backup_database;process_refund;generate_report;schedule_maintenance;create_ticket;log_audit_event;archive_data,0->1;1->2;2->3;3->4;4->5;5->6,chain_long,generated,train
"James flagged this — take a snapshot of redis-cache-07's DB, and then credit Maya's account. Then go ahead and generate the Legal analytics. That done, arrange a maintenance slot for redis-cache-07. Only once that succeeds, file an incident report about search-es-09. Then go ahead and drop an audit entry for batch-worker-10. Finally, archive the old entries for Alice. This is blocking Support.",20023,"backup_database -> process_refund, process_refund -> generate_report, generate_report -> schedule_maintenance, schedule_maintenance -> create_ticket, create_ticket -> log_audit_event, log_audit_event -> archive_data",backup_database;process_refund;generate_report;schedule_maintenance;create_ticket;log_audit_event;archive_data,0->1;1->2;2->3;3->4;4->5;5->6,chain_long,generated,train
"Standard procedure here: back up the database for Finance. Next, process the payout for Nadia. Then go ahead and whip up a report for Operations, after which please arrange a maintenance slot for search-es-09. After that, file a bug about metrics-prom-12 — then make a compliance log about Maya. To close this out, put Legal's historical data into the archive. Let me know when it's done.",20023,"backup_database -> process_refund, process_refund -> generate_report, generate_report -> schedule_maintenance, schedule_maintenance -> create_ticket, create_ticket -> log_audit_event, log_audit_event -> archive_data",backup_database;process_refund;generate_report;schedule_maintenance;create_ticket;log_audit_event;archive_data,0->1;1->2;2->3;3->4;4->5;5->6,chain_long,generated,train
"Snapshot the database for search-es-09. Next, push the refund through for #82456. With that in place, put together a report on search-es-09. With that in place, arrange a maintenance slot for ml-infer-05 — then spin up a tracking ticket for Charlie. After that, create an audit trail for #42017. To wrap up, put Security's historical data into the archive. Confirm once complete.",20023,"backup_database -> process_refund, process_refund -> generate_report, generate_report -> schedule_maintenance, schedule_maintenance -> create_ticket, create_ticket -> log_audit_event, log_audit_event -> archive_data",backup_database;process_refund;generate_report;schedule_maintenance;create_ticket;log_audit_event;archive_data,0->1;1->2;2->3;3->4;4->5;5->6,chain_long,generated,train
"Marketing raised INC-7733 — save a backup of Support's data. Only once that succeeds, process the payout for Hector. Then, produce the Product performance summary. Following that, book a maintenance window for auth-svc-04. Then, file a bug about gateway-nginx-11. When that lands, drop an audit entry for auth-svc-04. And to finish, put Marketing's historical data into the archive. This one's time-sensitive.",20023,"backup_database -> process_refund, process_refund -> generate_report, generate_report -> schedule_maintenance, schedule_maintenance -> create_ticket, create_ticket -> log_audit_event, log_audit_event -> archive_data",backup_database;process_refund;generate_report;schedule_maintenance;create_ticket;log_audit_event;archive_data,0->1;1->2;2->3;3->4;4->5;5->6,chain_long,generated,train
"Can you please take a snapshot of cdn-edge-06's DB — then give Irene their money back. On completion of that, compile a summary for Operations. With that in place, arrange a maintenance slot for staging-db-02. Subsequently, open a ticket for Leo. Only once that succeeds, drop an audit entry for redis-cache-07. Finally, cold-store the old records for Nadia.",20023,"backup_database -> process_refund, process_refund -> generate_report, generate_report -> schedule_maintenance, schedule_maintenance -> create_ticket, create_ticket -> log_audit_event, log_audit_event -> archive_data",backup_database;process_refund;generate_report;schedule_maintenance;create_ticket;log_audit_event;archive_data,0->1;1->2;2->3;3->4;4->5;5->6,chain_long,generated,train
