query,ground_truth,domain_note
All I need is for someone to switch to the standby for auth-svc-04.,trigger_failover,
Quick task: initiate failover on ml-infer-05.,trigger_failover,
Just switch to the standby for prod-web-01. Nothing else needed.,trigger_failover,
Just activate the DR replica for ml-infer-05. Nothing else needed.,trigger_failover,
Simple request — initiate failover on staging-db-02 and we're good.,trigger_failover,
Quick task: move traffic to the backup for cdn-edge-06.,trigger_failover,
All I need is for someone to trigger failover for auth-svc-04.,trigger_failover,
Just trigger failover for payment-api-03. Nothing else needed.,trigger_failover,
Quick task: move traffic to the backup for payment-api-03.,trigger_failover,
Quick task: fail over auth-svc-04 to the secondary.,trigger_failover,
Just trigger failover for prod-web-01. Nothing else needed.,trigger_failover,
Simple request — initiate failover on ml-infer-05 and we're good.,trigger_failover,
Quick task: switch to the standby for staging-db-02.,trigger_failover,
Eve is asking us to trigger failover for payment-api-03.,trigger_failover,
Do me a favor and move traffic to the backup for auth-svc-04.,trigger_failover,
Quick task: switch to the standby for payment-api-03.,trigger_failover,
All I need is for someone to switch to the standby for cdn-edge-06.,trigger_failover,
We gotta switch to the standby for payment-api-03.,trigger_failover,
Quick task: fail over staging-db-02 to the secondary.,trigger_failover,
Just initiate failover on prod-web-01. Nothing else needed.,trigger_failover,
Simple request — activate the DR replica for prod-web-01 and we're good.,trigger_failover,
Simple request — activate the DR replica for cdn-edge-06 and we're good.,trigger_failover,
Quick task: switch to the standby for staging-db-02.,trigger_failover,
All I need is for someone to fail over auth-svc-04 to the secondary.,trigger_failover,
Simple request — activate the DR replica for ml-infer-05 and we're good.,trigger_failover,
All I need is for someone to fail over auth-svc-04 to the secondary.,trigger_failover,
All I need is for someone to switch to the standby for ml-infer-05.,trigger_failover,
Simple request — switch to the standby for prod-web-01 and we're good.,trigger_failover,
All I need is for someone to switch to the standby for payment-api-03.,trigger_failover,
Quick task: switch to the standby for payment-api-03.,trigger_failover,
All I need is for someone to fail over cdn-edge-06 to the secondary.,trigger_failover,
Please move traffic to the backup for auth-svc-04.,trigger_failover,
Just activate the DR replica for staging-db-02. Nothing else needed.,trigger_failover,
Quick task: fail over ml-infer-05 to the secondary.,trigger_failover,
"Per Charlie's request, fail over cdn-edge-06 to the secondary.",trigger_failover,
All I need is for someone to move traffic to the backup for auth-svc-04.,trigger_failover,
Urgent: fail over staging-db-02 to the secondary.,trigger_failover,
Quick task: move traffic to the backup for prod-web-01.,trigger_failover,
"For the Engineering team, trigger failover for staging-db-02.",trigger_failover,
Simple request — switch to the standby for auth-svc-04 and we're good.,trigger_failover,
I need you to fail over staging-db-02 to the secondary.,trigger_failover,
ASAP — move traffic to the backup for cdn-edge-06.,trigger_failover,
Simple request — switch to the standby for auth-svc-04 and we're good.,trigger_failover,
Ticket INC-1198 says initiate failover on prod-web-01.,trigger_failover,
Simple request — switch to the standby for cdn-edge-06 and we're good.,trigger_failover,
Quick task: trigger failover for payment-api-03.,trigger_failover,
Frank reported an issue — activate the DR replica for prod-web-01.,trigger_failover,
Just initiate failover on ml-infer-05. Nothing else needed.,trigger_failover,
All I need is for someone to switch to the standby for ml-infer-05.,trigger_failover,
All I need is for someone to switch to the standby for payment-api-03.,trigger_failover,
Please activate the DR replica for payment-api-03.,trigger_failover,
Quick task: fail over staging-db-02 to the secondary.,trigger_failover,
Just switch to the standby for cdn-edge-06. Nothing else needed.,trigger_failover,
Urgent: trigger failover for cdn-edge-06.,trigger_failover,
Quick task: activate the DR replica for cdn-edge-06.,trigger_failover,
"Hey, can you move traffic to the backup for cdn-edge-06.",trigger_failover,
