tier,split_file,dag_id,opener_id,skeleton,query
30,dev,10023,2,"Quick one — drop an audit entry for {server} and notify the {dept} team. After everything upstream completes, process the payout for {user}, and lastly build a compliance doc for {dept}. Appreciate it.","Quick one — drop an audit entry for notify-svc-16 and notify the Procurement team. After everything upstream completes, process the payout for Tariq, and lastly build a compliance doc for Sales. Appreciate it."
30,dev,10023,33,"Requesting the following: drop an audit entry for {server} and email {user} the update, then converge and push the refund through for {order}. The final step: produce the {dept} performance summary. {user} is waiting on this.","Requesting the following: drop an audit entry for logs-loki-13 and email Xiang the update, then converge and push the refund through for #55937. The final step: produce the Procurement performance summary. Yara is waiting on this."
30,dev,10023,38,"Standard procedure here: make a compliance log about {user} and ping {user} about it, then converge and give {user} their money back. Wrapping up, build a compliance doc for {dept}. This one's time-sensitive.","Standard procedure here: make a compliance log about Tariq and ping Uma about it, then converge and give Xiang their money back. Wrapping up, build a compliance doc for Compliance. This one's time-sensitive."
30,dev,10029,10,"Ticket {ticket} says generate a new API key for {server} — then switch on the flag for {dept}, then look up the records for {order}. And to finish, swap out {server}'s credentials. Flag any issues to {dept}.","Ticket INC-7014 says generate a new API key for notify-svc-16 — then switch on the flag for Sales, then look up the records for #88614. And to finish, swap out report-gen-17's credentials. Flag any issues to Procurement."
30,dev,10029,24,"As discussed with {user}, refresh the API token for {dept}. After that, turn on the feature flag for {dept}. Right after, fetch {order}'s info. To close this out, rotate the API key for {server}.","As discussed with Sam, refresh the API token for Research. After that, turn on the feature flag for Compliance. Right after, fetch #44519's info. To close this out, rotate the API key for report-gen-17."
30,dev,10029,26,"{user} flagged this — generate a new API key for {server}. Subsequently, activate the feature flag on {server}, after which please check the DB for {user}. Last of all, cycle the secret for {dept}'s service.","Victor flagged this — generate a new API key for notify-svc-16. Subsequently, activate the feature flag on billing-svc-15, after which please check the DB for Sam. Last of all, cycle the secret for Sales' service."
30,dev,10029,15,"Per {user}'s request, cycle the secret for {dept}'s service. Subsequently, switch on the flag for {dept}, after which please read {user}'s profile from the database. And to finish, cycle the secret for {dept}'s service. This one's time-sensitive.","Per Wendy's request, cycle the secret for Sales' service. Subsequently, switch on the flag for Compliance, after which please read Yara's profile from the database. And to finish, cycle the secret for Compliance's service. This one's time-sensitive."
30,dev,10030,28,"Small ask: pull {user}'s credentials for {server} and file an incident report about {server}, then converge and kick off the CI/CD pipeline for {dept}. Lastly, kill the feature toggle for {dept}. Confirm once complete.","Small ask: pull Sam's credentials for billing-svc-15 and file an incident report about report-gen-17, then converge and kick off the CI/CD pipeline for Sales. Lastly, kill the feature toggle for Compliance. Confirm once complete."
30,dev,10030,31,"Logging this as {ticket} — cut off {user}'s permissions and open a ticket for {user}. Consolidating all of that, kick off the CI/CD pipeline for {dept}. To close this out, disable the flag on {server}. {user} is waiting on this.","Logging this as INC-1672 — cut off Uma's permissions and open a ticket for Uma. Consolidating all of that, kick off the CI/CD pipeline for Sales. To close this out, disable the flag on billing-svc-15. Wendy is waiting on this."
30,dev,10030,13,"{user} reported an issue — remove {user} from {dept}'s access list and log a Jira for {user}'s issue. With both results in hand, run the deployment pipeline for {dept}, and lastly deactivate the feature flag on {server}. Appreciate it.","Wendy reported an issue — remove Tariq from Procurement's access list and log a Jira for Xiang's issue. With both results in hand, run the deployment pipeline for Procurement, and lastly deactivate the feature flag on notify-svc-16. Appreciate it."
30,dev,10030,3,"Urgent: pull {user}'s credentials for {server} and file an incident report about {server}. When every branch is finished, kick off the CI/CD pipeline for {dept}. To wrap up, kill the feature toggle for {dept}. Ping me if anything looks off.","Urgent: pull Uma's credentials for billing-svc-15 and file an incident report about billing-svc-15. When every branch is finished, kick off the CI/CD pipeline for Compliance. To wrap up, kill the feature toggle for Compliance. Ping me if anything looks off."
30,dev,10060,10,"Ticket {ticket} says roll out the containerised app to {server} and turn on the feature flag for {dept}, and while you're at it, investigate {server} for infections and diagnose {server}. When every branch is finished, disable the flag on {server}.","Ticket INC-2805 says roll out the containerised app to report-gen-17 and turn on the feature flag for Procurement, and while you're at it, investigate billing-svc-15 for infections and diagnose notify-svc-16. When every branch is finished, disable the flag on logs-loki-13."
30,dev,10060,30,"This came in from {dept}: launch the docker deployment for {dept} and activate the feature flag on {server} and side by side with it sweep {server} for IOCs and verify {server}'s health. After those finish, turn off the feature flag for {dept}. Let me know when it's done.","This came in from Research: launch the docker deployment for Compliance and activate the feature flag on report-gen-17 and side by side with it sweep vault-secrets-14 for IOCs and verify notify-svc-16's health. After those finish, turn off the feature flag for Compliance. Let me know when it's done."
