query,dag_id,dag_text,tools,edges,topo_family,source,split
"For the Legal team, file an incident report about ml-infer-05 and scan payment-api-03 for threats. Once both are done, whip up a report for Finance.",475,"create_ticket -> generate_report, scan_malware -> generate_report",create_ticket;scan_malware;generate_report,0->2;1->2,fanin,original,train
"The Legal team needs us to look up the records for #42017. Next, file a bug about ml-infer-05.",57,db_read -> create_ticket,db_read;create_ticket,0->1,chain_short,original,train
"Quick one — refund Frank. Once that's done, see what's going on with payment-api-03.",183,process_refund -> check_status,process_refund;check_status,0->1,chain_short,original,train
"Frank reported an issue — hand Eve's issue off to an engineer and see what's going on with ml-infer-05. After those finish, rotate Charlie's credentials.",443,"check_status -> reset_password, escalate_to_human -> reset_password",escalate_to_human;check_status;reset_password,0->2;1->2,fanin,original,train
Pull the contact details from the DB and shoot Grace a message.,3,db_read -> send_notification,db_read;send_notification,0->1,chain_short,original,train
"Ticket INC-5560 says query the database about #31450. Once that's done, produce the Engineering performance summary, then write the new data for #60122 back. End with investigate ml-infer-05 for infections.",373,"db_read -> generate_report, db_write -> scan_malware, generate_report -> db_write",db_read;generate_report;db_write;scan_malware,0->1;1->2;2->3,chain_medium,original,train
"Hey, can you rotate Frank's credentials, and then provision a new instance for Legal.",150,reset_password -> provision_vm,reset_password;provision_vm,0->1,chain_short,original,train
Quick task: grab Frank's account details.,40,db_read,db_read,,single_node,original,train
Urgent: ping auth-svc-04 for a health check while also fetch #31450's info and deploy a server for Marketing.,414,"check_status -> db_read, check_status -> provision_vm",check_status;db_read;provision_vm,0->1;0->2,fanout,original,train
"Time to pull staging-db-02 from production. Next, make a compliance log about Eve.",52,quarantine_system -> log_audit_event,quarantine_system;log_audit_event,0->1,chain_short,original,train
I need you to dig up the history on Charlie — then fire off a notification to Eve.,3,db_read -> send_notification,db_read;send_notification,0->1,chain_short,original,train
"When you get a chance, change Frank's plan. After that, pull Bob's data, and lastly refund Diana.",321,"db_read -> process_refund, update_subscription -> db_read",update_subscription;db_read;process_refund,0->1;1->2,chain_medium,original,train
"For the Legal team, compile a summary for Legal, then investigate ml-infer-05 for infections. End with give Alice their money back.",274,"generate_report -> scan_malware, scan_malware -> process_refund",generate_report;scan_malware;process_refund,0->1;1->2,chain_medium,original,train
"Ticket INC-5560 says look up the records for #42017. Next, lock down ml-infer-05. Finally, log Frank's action for compliance.",316,"db_read -> quarantine_system, quarantine_system -> log_audit_event",db_read;quarantine_system;log_audit_event,0->1;1->2,chain_medium,original,train
"Urgent: see what's going on with auth-svc-04, followed by save the changes for Alice to the DB.",174,check_status -> db_write,check_status;db_write,0->1,chain_short,original,train
"When you get a chance, look up the records for #53698 and concurrently shoot Grace an email and yank staging-db-02 off the network.",413,"db_read -> quarantine_system, db_read -> send_notification",db_read;send_notification;quarantine_system,0->1;0->2,fanout,original,train
"Per Eve's request, look up the records for #60122. Once that's done, spin up a tracking ticket for Grace.",57,db_read -> create_ticket,db_read;create_ticket,0->1,chain_short,original,train
"Do me a favor and look up the records for #53698. After that, log a Jira for Grace's issue.",57,db_read -> create_ticket,db_read;create_ticket,0->1,chain_short,original,train
"Do me a favor and notify the Finance team, and then dig up the history on Diana, then commit Frank's update to the database. To wrap up, update Eve's subscription.",359,"db_read -> db_write, db_write -> update_subscription, send_notification -> db_read",send_notification;db_read;db_write;update_subscription,0->1;1->2;2->3,chain_medium,original,train
"The HR team needs us to diagnose payment-api-03, followed by persist Eve's data to the database.",174,check_status -> db_write,check_status;db_write,0->1,chain_short,original,train
"Hey, can you nuke Eve's old login and issue a fresh one, and then update Diana's subscription. End with create a virtual machine for HR.",308,"reset_password -> update_subscription, update_subscription -> provision_vm",reset_password;update_subscription;provision_vm,0->1;1->2,chain_medium,original,train
"ASAP — verify staging-db-02's health, then send a heads-up to HR.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train
"Grace is asking us to record the event in Engineering's log, then quarantine staging-db-02.",172,log_audit_event -> quarantine_system,log_audit_event;quarantine_system,0->1,chain_short,original,train
"We gotta pull ml-infer-05 from production, and then log the whole payment-api-03 incident.",52,quarantine_system -> log_audit_event,quarantine_system;log_audit_event,0->1,chain_short,original,train
"Bob is asking us to create an audit trail for #53698 and file an incident report about staging-db-02. After those finish, update Frank's record in the DB.",469,"create_ticket -> db_write, log_audit_event -> db_write",log_audit_event;create_ticket;db_write,0->2;1->2,fanin,original,train
"When you get a chance, force a credential change for Bob, followed by launch an instance for Engineering.",150,reset_password -> provision_vm,reset_password;provision_vm,0->1,chain_short,original,train
"Per Alice's request, process the payout for Eve, then spin up a tracking ticket for Charlie. Last step: scan payment-api-03 for threats.",346,"create_ticket -> scan_malware, process_refund -> create_ticket",process_refund;create_ticket;scan_malware,0->1;1->2,chain_medium,original,train
"Whip up a report for Finance. After that, check prod-web-01 for vulnerabilities. To wrap up, reverse the charge on #31450.",274,"generate_report -> scan_malware, scan_malware -> process_refund",generate_report;scan_malware;process_refund,0->1;1->2,chain_medium,original,train
"Eve is asking us to check the DB for Grace and assess prod-web-01's status, merge everything and compile a summary for Finance.",110,"check_status -> generate_report, db_read -> generate_report",db_read;check_status;generate_report,0->2;1->2,fanin,original,train
"When you get a chance, fetch #60122's info, and then give Grace a new password. Next, store the Marketing config in the database, and then ping Frank about it. End with record the event in Engineering's log.",142,"db_read -> reset_password, db_write -> send_notification, reset_password -> db_write, send_notification -> log_audit_event",db_read;reset_password;db_write;send_notification;log_audit_event,0->1;1->2;2->3;3->4,chain_long,original,train
"Do me a favor and refund Charlie. After that, record the event in Legal's log.",63,process_refund -> log_audit_event,process_refund;log_audit_event,0->1,chain_short,original,train
"Time to put together a report on ml-infer-05. Once that's done, do a security check on auth-svc-04. To wrap up, give Bob their money back.",274,"generate_report -> scan_malware, scan_malware -> process_refund",generate_report;scan_malware;process_refund,0->1;1->2,chain_medium,original,train
"For the Legal team, cycle payment-api-03, and then check if cdn-edge-06 is up.",185,restart_service -> check_status,restart_service;check_status,0->1,chain_short,original,train
"Quick one — hand Frank's issue off to an engineer and diagnose ml-infer-05, then converge and reset Grace's password.",443,"check_status -> reset_password, escalate_to_human -> reset_password",escalate_to_human;check_status;reset_password,0->2;1->2,fanin,original,train
"Quick one — hand Diana's issue off to an engineer and diagnose payment-api-03, then converge and reset Alice's password.",443,"check_status -> reset_password, escalate_to_human -> reset_password",escalate_to_human;check_status;reset_password,0->2;1->2,fanin,original,train
"Ticket INC-5560 says escalate Eve's case to the on-call and diagnose ml-infer-05, then converge and nuke Frank's old login and issue a fresh one.",443,"check_status -> reset_password, escalate_to_human -> reset_password",escalate_to_human;check_status;reset_password,0->2;1->2,fanin,original,train
"Hey, can you launch an instance for Finance. Next, run a malware sweep on ml-infer-05.",216,provision_vm -> scan_malware,provision_vm;scan_malware,0->1,chain_short,original,train
"ASAP — provision a new instance for Legal — then put together a report on ml-infer-05. Finally, verify prod-web-01's health.",279,"generate_report -> check_status, provision_vm -> generate_report",provision_vm;generate_report;check_status,0->1;1->2,chain_medium,original,train
