query,dag_id,dag_text,tools,edges,source,topo_family,dag_hash
"Urgent: restart the service on payment-api-03 and concurrently log a Jira for Grace's issue and change Eve's auth credentials, merge everything and whip up a report for Finance and concurrently check ml-infer-05 for vulnerabilities and blast an alert to Engineering, merge everything and log Grace's action for compliance.",10017,"create_ticket -> generate_report, generate_report -> scan_malware, generate_report -> send_notification, reset_password -> generate_report, restart_service -> create_ticket, restart_service -> reset_password, scan_malware -> log_audit_event, send_notification -> log_audit_event",restart_service;create_ticket;reset_password;generate_report;scan_malware;send_notification;log_audit_event,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,generated,double_diamond,12f6e7349cfa3542
"Do me a favor and cycle cdn-edge-06 and simultaneously create a support case for Finance and rotate Grace's credentials. When all of that's complete, generate the Engineering analytics and concurrently sweep prod-web-01 for IOCs and email Bob the update. When all of that's complete, log Charlie's action for compliance.",10017,"create_ticket -> generate_report, generate_report -> scan_malware, generate_report -> send_notification, reset_password -> generate_report, restart_service -> create_ticket, restart_service -> reset_password, scan_malware -> log_audit_event, send_notification -> log_audit_event",restart_service;create_ticket;reset_password;generate_report;scan_malware;send_notification;log_audit_event,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,generated,double_diamond,12f6e7349cfa3542
"Alice is asking us to reboot ml-infer-05 — in parallel, spin up a tracking ticket for Eve and force a credential change for Frank, then converge and whip up a report for HR and at the same time run a malware sweep on payment-api-03 and notify the Legal team. Once both are done, create an audit trail for #31450.",10017,"create_ticket -> generate_report, generate_report -> scan_malware, generate_report -> send_notification, reset_password -> generate_report, restart_service -> create_ticket, restart_service -> reset_password, scan_malware -> log_audit_event, send_notification -> log_audit_event",restart_service;create_ticket;reset_password;generate_report;scan_malware;send_notification;log_audit_event,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,generated,double_diamond,12f6e7349cfa3542
"When you get a chance, give prod-web-01 a kick and refund Diana. After those finish, file a bug about cdn-edge-06. Finally, launch an instance for Legal.",10018,"create_ticket -> provision_vm, process_refund -> create_ticket, restart_service -> create_ticket",restart_service;process_refund;create_ticket;provision_vm,0->2;1->2;2->3,generated,y_shape,95b8e50f992d6ec2
"Bob is asking us to restart the main process on prod-web-01 and push the refund through for #60122. Once both are done, file an incident report about cdn-edge-06. End with spin up a VM for Marketing.",10018,"create_ticket -> provision_vm, process_refund -> create_ticket, restart_service -> create_ticket",restart_service;process_refund;create_ticket;provision_vm,0->2;1->2;2->3,generated,y_shape,95b8e50f992d6ec2
"Quick one — restart the main process on prod-web-01 and reverse the charge on #20891. When all of that's complete, file a bug about cdn-edge-06. To wrap up, spin up a VM for Finance.",10018,"create_ticket -> provision_vm, process_refund -> create_ticket, restart_service -> create_ticket",restart_service;process_refund;create_ticket;provision_vm,0->2;1->2;2->3,generated,y_shape,95b8e50f992d6ec2
"Quick one — restart the main process on ml-infer-05 and reverse the charge on #10234. Once both are done, file an incident report about cdn-edge-06. Last step: deploy a server for Legal.",10018,"create_ticket -> provision_vm, process_refund -> create_ticket, restart_service -> create_ticket",restart_service;process_refund;create_ticket;provision_vm,0->2;1->2;2->3,generated,y_shape,95b8e50f992d6ec2
"Time to loop in a Finance manager and verify staging-db-02's health. Once both are done, drop an audit entry for staging-db-02 and at the same time query the database about #31450 and file a bug about payment-api-03.",10019,"check_status -> log_audit_event, escalate_to_human -> log_audit_event, log_audit_event -> create_ticket, log_audit_event -> db_read",escalate_to_human;check_status;log_audit_event;db_read;create_ticket,0->2;1->2;2->3;2->4,generated,hourglass,7fca0f1f6f4071d8
"Alice reported an issue — get a human involved for Charlie and see what's going on with payment-api-03, then converge and log the whole cdn-edge-06 incident and concurrently dig up the history on Bob and file a bug about payment-api-03.",10019,"check_status -> log_audit_event, escalate_to_human -> log_audit_event, log_audit_event -> create_ticket, log_audit_event -> db_read",escalate_to_human;check_status;log_audit_event;db_read;create_ticket,0->2;1->2;2->3;2->4,generated,hourglass,7fca0f1f6f4071d8
"Do me a favor and wake up the on-call about ml-infer-05 and diagnose ml-infer-05. Once both are done, drop an audit entry for cdn-edge-06 and simultaneously look up the records for #42017 and open a ticket for Frank.",10019,"check_status -> log_audit_event, escalate_to_human -> log_audit_event, log_audit_event -> create_ticket, log_audit_event -> db_read",escalate_to_human;check_status;log_audit_event;db_read;create_ticket,0->2;1->2;2->3;2->4,generated,hourglass,7fca0f1f6f4071d8
"Do me a favor and hand Eve's issue off to an engineer and see what's going on with payment-api-03. When all of that's complete, log Bob's action for compliance while also query the database about #10234 and log a Jira for Alice's issue.",10019,"check_status -> log_audit_event, escalate_to_human -> log_audit_event, log_audit_event -> create_ticket, log_audit_event -> db_read",escalate_to_human;check_status;log_audit_event;db_read;create_ticket,0->2;1->2;2->3;2->4,generated,hourglass,7fca0f1f6f4071d8
"Time to check if staging-db-02 is up and simultaneously yank auth-svc-04 off the network and sweep prod-web-01 for IOCs. When all of that's complete, shoot Alice an email.",10020,"check_status -> quarantine_system, check_status -> scan_malware, quarantine_system -> send_notification, scan_malware -> send_notification",check_status;quarantine_system;scan_malware;send_notification,0->1;0->2;1->3;2->3,generated,diamond,24da99f2cfd36816
"Ticket INC-8842 says ping staging-db-02 for a health check and at the same time pull prod-web-01 from production and scan auth-svc-04 for threats, then converge and shoot Eve an email.",10020,"check_status -> quarantine_system, check_status -> scan_malware, quarantine_system -> send_notification, scan_malware -> send_notification",check_status;quarantine_system;scan_malware;send_notification,0->1;0->2;1->3;2->3,generated,diamond,24da99f2cfd36816
"Bob reported an issue — verify prod-web-01's health and at the same time isolate payment-api-03 and scan payment-api-03 for threats. After those finish, notify the HR team.",10020,"check_status -> quarantine_system, check_status -> scan_malware, quarantine_system -> send_notification, scan_malware -> send_notification",check_status;quarantine_system;scan_malware;send_notification,0->1;0->2;1->3;2->3,generated,diamond,24da99f2cfd36816
"Do me a favor and assess staging-db-02's status, and while you're at it, lock down prod-web-01 and sweep staging-db-02 for IOCs. Once both are done, send a heads-up to Legal.",10020,"check_status -> quarantine_system, check_status -> scan_malware, quarantine_system -> send_notification, scan_malware -> send_notification",check_status;quarantine_system;scan_malware;send_notification,0->1;0->2;1->3;2->3,generated,diamond,24da99f2cfd36816
"Time to create a ticket about the Legal issue while also update Grace's subscription and restart the service on prod-web-01, then converge and quarantine staging-db-02. Last step: record the event in Marketing's log.",10021,"create_ticket -> restart_service, create_ticket -> update_subscription, quarantine_system -> log_audit_event, restart_service -> quarantine_system, update_subscription -> quarantine_system",create_ticket;update_subscription;restart_service;quarantine_system;log_audit_event,0->1;0->2;1->3;2->3;3->4,generated,asymmetric_fork_join,1a8b75e82d5cfe91
"Do me a favor and create a support case for Finance, and while you're at it, downgrade Grace's account and reboot ml-infer-05. When all of that's complete, disconnect staging-db-02 from everything. Finally, make a compliance log about Grace.",10021,"create_ticket -> restart_service, create_ticket -> update_subscription, quarantine_system -> log_audit_event, restart_service -> quarantine_system, update_subscription -> quarantine_system",create_ticket;update_subscription;restart_service;quarantine_system;log_audit_event,0->1;0->2;1->3;2->3;3->4,generated,asymmetric_fork_join,1a8b75e82d5cfe91
"Spin up a tracking ticket for Grace and at the same time update Grace's subscription and bounce ml-infer-05, merge everything and yank payment-api-03 off the network. Finally, record the event in Legal's log.",10021,"create_ticket -> restart_service, create_ticket -> update_subscription, quarantine_system -> log_audit_event, restart_service -> quarantine_system, update_subscription -> quarantine_system",create_ticket;update_subscription;restart_service;quarantine_system;log_audit_event,0->1;0->2;1->3;2->3;3->4,generated,asymmetric_fork_join,1a8b75e82d5cfe91
