source_row_id,original_query,query,ground_truth,generation_type,lexical_cues_removed,paraphrase_family,confusable_with,ground_truth_tool,class_id,predicted_tool,correct,rank,top5_tools
871,escalate Alice's case to a human agent.,We need human intervention for Eve.,escalate_to_human,lexical_cue_reduced,agent;escalate,,,escalate_to_human,13,escalate_to_human,True,1,escalate_to_human;quarantine_system;generate_report;provision_vm;create_ticket
872,get a human involved for Frank.,This one needs a pair of human eyes.,escalate_to_human,lexical_cue_reduced,,,,escalate_to_human,13,escalate_to_human,True,1,escalate_to_human;create_ticket;generate_report;provision_vm;quarantine_system
873,route Bob's issue to the on-call engineer.,Alice's case is too nuanced for a bot.,escalate_to_human,lexical_cue_reduced,engineer;on-call,,,escalate_to_human,13,escalate_to_human,True,1,escalate_to_human;create_ticket;provision_vm;send_notification;update_subscription
874,route the issue to the Marketing manager.,This is beyond what automation can handle.,escalate_to_human,lexical_cue_reduced,manager,,,escalate_to_human,13,escalate_to_human,True,1,escalate_to_human;provision_vm;quarantine_system;generate_report;send_notification
875,wake up the on-call for prod-web-01.,We need someone with judgment on this.,escalate_to_human,lexical_cue_reduced,on-call,,,escalate_to_human,13,escalate_to_human,True,1,escalate_to_human;quarantine_system;generate_report;process_refund;send_notification
876,hand the cdn-edge-06 case to an engineer.,Can we get a senior person to look at Grace's case?,escalate_to_human,lexical_cue_reduced,engineer;hand,,,escalate_to_human,13,escalate_to_human,True,1,escalate_to_human;create_ticket;log_audit_event;generate_report;quarantine_system
877,escalate this issue for Eve to the support team.,Automation isn't going to resolve Eve's issue.,escalate_to_human,lexical_cue_reduced,escalate,,,escalate_to_human,13,escalate_to_human,True,1,escalate_to_human;provision_vm;generate_report;quarantine_system;process_refund
878,bring a Finance manager into the loop.,Automation isn't going to resolve Bob's issue.,escalate_to_human,lexical_cue_reduced,manager,,,escalate_to_human,13,escalate_to_human,True,1,escalate_to_human;provision_vm;quarantine_system;process_refund;create_ticket
879,Please escalate Bob's case to a human agent.,Can we get a senior person to look at Eve's case?,escalate_to_human,lexical_cue_reduced,agent;escalate;human,,,escalate_to_human,13,escalate_to_human,True,1,escalate_to_human;create_ticket;generate_report;log_audit_event;quarantine_system
880,Please get a human involved for Bob.,Can we get a senior person to look at Bob's case?,escalate_to_human,lexical_cue_reduced,human,,,escalate_to_human,13,escalate_to_human,True,1,escalate_to_human;create_ticket;log_audit_event;quarantine_system;generate_report
881,Please route the cdn-edge-06 incident to a live responder.,We need human intervention for Frank.,escalate_to_human,lexical_cue_reduced,,,,escalate_to_human,13,escalate_to_human,True,1,escalate_to_human;create_ticket;quarantine_system;provision_vm;process_refund
882,Please hand Diana's request to a live agent.,This requires human decision-making.,escalate_to_human,lexical_cue_reduced,agent;hand,,,escalate_to_human,13,escalate_to_human,True,1,escalate_to_human;create_ticket;provision_vm;quarantine_system;generate_report
883,Please send Charlie's case for human review.,We need human intervention for Charlie.,escalate_to_human,lexical_cue_reduced,,,,escalate_to_human,13,escalate_to_human,True,1,escalate_to_human;quarantine_system;process_refund;create_ticket;provision_vm
884,Please loop in a manager for Frank.,Grace's case is too nuanced for a bot.,escalate_to_human,lexical_cue_reduced,manager,,,escalate_to_human,13,escalate_to_human,True,1,escalate_to_human;provision_vm;update_subscription;create_ticket;quarantine_system
885,Please escalate this issue for Eve to the support team.,Eve's case is too nuanced for a bot.,escalate_to_human,lexical_cue_reduced,escalate,,,escalate_to_human,13,escalate_to_human,True,1,escalate_to_human;provision_vm;generate_report;quarantine_system;create_ticket
886,Please transfer Grace's case to a person.,Automation isn't going to resolve Frank's issue.,escalate_to_human,lexical_cue_reduced,,,,escalate_to_human,13,escalate_to_human,True,1,escalate_to_human;provision_vm;create_ticket;quarantine_system;generate_report
887,Can you escalate the issue on ml-infer-05 to the on-call engineer?,Automation isn't going to resolve Grace's issue.,escalate_to_human,lexical_cue_reduced,engineer;escalate;on-call,,,escalate_to_human,13,escalate_to_human,True,1,escalate_to_human;provision_vm;reset_password;update_subscription;quarantine_system
888,Can you get a human involved for Eve?,Can we get a senior person to look at Charlie's case?,escalate_to_human,lexical_cue_reduced,human,,,escalate_to_human,13,escalate_to_human,True,1,escalate_to_human;create_ticket;quarantine_system;generate_report;log_audit_event
889,Can you route Charlie's issue to the on-call engineer?,Diana's situation needs a real person.,escalate_to_human,lexical_cue_reduced,engineer;on-call,,,escalate_to_human,13,escalate_to_human,True,1,escalate_to_human;quarantine_system;create_ticket;generate_report;provision_vm
890,Can you send the prod-web-01 issue for human handling?,We need human intervention for Diana.,escalate_to_human,lexical_cue_reduced,,,,escalate_to_human,13,escalate_to_human,True,1,escalate_to_human;create_ticket;quarantine_system;process_refund;generate_report
891,Can you send Grace's case for human review?,The automated response isn't going to cut it for Frank.,escalate_to_human,lexical_cue_reduced,human,,,escalate_to_human,13,escalate_to_human,True,1,escalate_to_human;provision_vm;generate_report;quarantine_system;send_notification
892,Can you loop in a manager for Bob?,Frank's case is too nuanced for a bot.,escalate_to_human,lexical_cue_reduced,manager,,,escalate_to_human,13,escalate_to_human,True,1,escalate_to_human;provision_vm;create_ticket;quarantine_system;update_subscription
893,Can you escalate this issue for Charlie to the support team?,We need human intervention for Grace.,escalate_to_human,lexical_cue_reduced,escalate,,,escalate_to_human,13,escalate_to_human,True,1,escalate_to_human;create_ticket;quarantine_system;process_refund;reset_password
894,Can you transfer Bob's case to a person?,The automated response isn't going to cut it for Alice.,escalate_to_human,lexical_cue_reduced,,,,escalate_to_human,13,escalate_to_human,True,1,escalate_to_human;generate_report;provision_vm;send_notification;quarantine_system
895,Could you escalate Bob's case to a human agent for me?,Bob's situation needs a real person.,escalate_to_human,lexical_cue_reduced,agent;escalate;human,,,escalate_to_human,13,escalate_to_human,True,1,escalate_to_human;quarantine_system;create_ticket;provision_vm;send_notification
896,Could you get a human involved for Charlie for me?,Automation isn't going to resolve Charlie's issue.,escalate_to_human,lexical_cue_reduced,human,,,escalate_to_human,13,escalate_to_human,True,1,escalate_to_human;quarantine_system;provision_vm;generate_report;process_refund
897,Could you route Alice's issue to the on-call engineer for me?,The automated response isn't going to cut it for Diana.,escalate_to_human,lexical_cue_reduced,engineer;on-call,,,escalate_to_human,13,escalate_to_human,True,1,escalate_to_human;generate_report;provision_vm;quarantine_system;process_refund
898,Could you route the issue to the HR manager for me?,Bob's case is too nuanced for a bot.,escalate_to_human,lexical_cue_reduced,manager,,,escalate_to_human,13,escalate_to_human,True,1,escalate_to_human;provision_vm;create_ticket;quarantine_system;send_notification
899,Could you send Bob's case for human review for me?,Charlie's case is too nuanced for a bot.,escalate_to_human,lexical_cue_reduced,human,,,escalate_to_human,13,escalate_to_human,True,1,escalate_to_human;quarantine_system;provision_vm;create_ticket;send_notification
900,Could you escalate the request to someone in Marketing for me?,Can we get a senior person to look at Frank's case?,escalate_to_human,lexical_cue_reduced,escalate,,,escalate_to_human,13,escalate_to_human,True,1,escalate_to_human;create_ticket;quarantine_system;provision_vm;generate_report
901,Could you escalate this issue for Alice to the support team for me?,The automated response isn't going to cut it for Bob.,escalate_to_human,lexical_cue_reduced,escalate,,,escalate_to_human,13,escalate_to_human,True,1,escalate_to_human;quarantine_system;provision_vm;generate_report;send_notification
902,Could you loop in a human for the prod-web-01 incident for me?,The automated response isn't going to cut it for Charlie.,escalate_to_human,lexical_cue_reduced,human,,,escalate_to_human,13,escalate_to_human,True,1,escalate_to_human;quarantine_system;generate_report;provision_vm;process_refund
903,I need you to escalate Eve's case to a human agent.,Eve's situation needs a real person.,escalate_to_human,lexical_cue_reduced,agent;escalate;human,,,escalate_to_human,13,escalate_to_human,True,1,escalate_to_human;quarantine_system;provision_vm;generate_report;send_notification
904,I need you to get a human involved for Charlie.,Diana's case is too nuanced for a bot.,escalate_to_human,lexical_cue_reduced,human,,,escalate_to_human,13,escalate_to_human,True,1,escalate_to_human;provision_vm;create_ticket;generate_report;quarantine_system
905,I need you to route Frank's issue to the on-call engineer.,Charlie's situation needs a real person.,escalate_to_human,lexical_cue_reduced,engineer;on-call,,,escalate_to_human,13,escalate_to_human,True,1,escalate_to_human;quarantine_system;provision_vm;create_ticket;generate_report
906,I need you to hand Bob's request to a live agent.,The automated response isn't going to cut it for Grace.,escalate_to_human,lexical_cue_reduced,agent;hand,,,escalate_to_human,13,escalate_to_human,True,1,escalate_to_human;provision_vm;quarantine_system;generate_report;send_notification
907,I need you to get the Legal team lead involved.,We need human intervention for Bob.,escalate_to_human,lexical_cue_reduced,,,,escalate_to_human,13,escalate_to_human,True,1,escalate_to_human;quarantine_system;create_ticket;process_refund;provision_vm
908,I need you to loop in a manager for Alice.,Automation isn't going to resolve Alice's issue.,escalate_to_human,lexical_cue_reduced,manager,,,escalate_to_human,13,escalate_to_human,True,1,escalate_to_human;provision_vm;generate_report;create_ticket;quarantine_system
909,I need you to escalate this issue for Grace to the support team.,Automation isn't going to resolve Diana's issue.,escalate_to_human,lexical_cue_reduced,escalate,,,escalate_to_human,13,escalate_to_human,True,1,escalate_to_human;generate_report;provision_vm;quarantine_system;process_refund
910,I need you to transfer Alice's case to a person.,Frank's situation needs a real person.,escalate_to_human,lexical_cue_reduced,,,,escalate_to_human,13,escalate_to_human,True,1,escalate_to_human;create_ticket;provision_vm;quarantine_system;generate_report
