condition,row_index,query,ground_truth_raw,ground_truth_tool,predicted_tool,correct,rank,top1_cosine,ground_truth_cosine,top5_tools,top5_cosines
Standard,125,Kindly persist the changes for Eve.,update_database,db_write,provision_vm,False,2,0.3826882839202881,0.37861567735671997,provision_vm;db_write;update_subscription;generate_report;process_refund,0.38268828;0.37861568;0.35540152;0.34193033;0.34111461
Standard,126,Kindly commit the new record for Charlie to the database.,update_database,db_write,db_write,True,1,0.5460365414619446,0.5460365414619446,db_write;db_read;generate_report;provision_vm;send_notification,0.54603654;0.44597343;0.42285815;0.39161521;0.36567387
Standard,127,Kindly update the database entry for Frank.,update_database,db_write,db_write,True,1,0.5808930397033691,0.5808930397033691,db_write;db_read;provision_vm;generate_report;send_notification,0.58089304;0.50199646;0.47449914;0.47095650;0.43667942
Standard,128,Kindly store the revised details for Eve.,update_database,db_write,db_write,True,1,0.45146259665489197,0.45146259665489197,db_write;generate_report;db_read;process_refund;escalate_to_human,0.45146260;0.34856880;0.34146038;0.31626576;0.31247035
Standard,129,Kindly push Diana's data update into the database.,update_database,db_write,db_write,True,1,0.5119876861572266,0.5119876861572266,db_write;db_read;generate_report;provision_vm;send_notification,0.51198769;0.49447912;0.37741721;0.34633252;0.33320698
Standard,130,Kindly apply the database update for HR.,update_database,db_write,db_write,True,1,0.4519594609737396,0.4519594609737396,db_write;db_read;generate_report;process_refund;provision_vm,0.45195946;0.42643747;0.33745465;0.32421881;0.30118710
Standard,131,"When you have a moment, save the latest data for Diana to the database.",update_database,db_write,db_read,False,2,0.5048076510429382,0.4699636399745941,db_read;db_write;generate_report;process_refund;provision_vm,0.50480765;0.46996364;0.33872426;0.30984509;0.30391666
Standard,132,"When you have a moment, write the updated data for #31450 back to the database.",update_database,db_write,db_write,True,1,0.526975691318512,0.526975691318512,db_write;db_read;generate_report;provision_vm;process_refund,0.52697569;0.50314462;0.35575482;0.34610331;0.32407862
Standard,133,"When you have a moment, persist the changes for Bob.",update_database,db_write,quarantine_system,False,14,0.352928102016449,0.1770961433649063,quarantine_system;provision_vm;process_refund;update_subscription;escalate_to_human,0.35292810;0.35077724;0.34749174;0.34469095;0.30337521
Standard,134,reset Bob's password.,reset_password,reset_password,reset_password,True,1,0.51392662525177,0.51392662525177,reset_password;update_subscription;scan_malware;process_refund;provision_vm,0.51392663;0.19928697;0.18982515;0.16960472;0.16551073
Standard,135,issue a new password for Eve.,reset_password,reset_password,reset_password,True,1,0.4603918492794037,0.4603918492794037,reset_password;update_subscription;scan_malware;provision_vm;process_refund,0.46039185;0.25473845;0.21548621;0.19467792;0.17436954
Standard,136,force a password reset for Alice.,reset_password,reset_password,reset_password,True,1,0.4613931477069855,0.4613931477069855,reset_password;update_subscription;escalate_to_human;provision_vm;process_refund,0.46139315;0.22234601;0.20530780;0.16576046;0.14200450
Standard,137,rotate Grace's login credentials.,reset_password,reset_password,reset_password,True,1,0.3901744484901428,0.3901744484901428,reset_password;update_subscription;scan_malware;provision_vm;process_refund,0.39017445;0.20032197;0.08658938;0.04213796;0.02816109
Standard,138,replace Alice's current password.,reset_password,reset_password,reset_password,True,1,0.5059084892272949,0.5059084892272949,reset_password;update_subscription;escalate_to_human;provision_vm;process_refund,0.50590849;0.31345299;0.25144577;0.21724656;0.18321826
Standard,139,set a fresh password for Grace.,reset_password,reset_password,reset_password,True,1,0.43449732661247253,0.43449732661247253,reset_password;update_subscription;scan_malware;provision_vm;process_refund,0.43449733;0.20371965;0.16800775;0.11944577;0.08506549
Standard,140,trigger a credential reset for Alice.,reset_password,reset_password,reset_password,True,1,0.3770945072174072,0.3770945072174072,reset_password;update_subscription;escalate_to_human;provision_vm;process_refund,0.37709451;0.26805246;0.25355008;0.21894300;0.19049492
Standard,141,invalidate the old password and create a new one for Bob.,reset_password,reset_password,reset_password,True,1,0.5162065029144287,0.5162065029144287,reset_password;update_subscription;provision_vm;scan_malware;process_refund,0.51620650;0.25708449;0.22099265;0.20879038;0.19563667
Standard,142,Please reset Frank's password.,reset_password,reset_password,reset_password,True,1,0.6212817430496216,0.6212817430496216,reset_password;update_subscription;provision_vm;scan_malware;quarantine_system,0.62128174;0.38950902;0.36043152;0.35623831;0.32226524
Standard,143,Please issue a new password for Bob.,reset_password,reset_password,reset_password,True,1,0.5233093500137329,0.5233093500137329,reset_password;update_subscription;scan_malware;provision_vm;create_ticket,0.52330935;0.29178756;0.25895742;0.25632015;0.23439033
Standard,144,Please force a password reset for Grace.,reset_password,reset_password,reset_password,True,1,0.5154557824134827,0.5154557824134827,reset_password;update_subscription;scan_malware;provision_vm;process_refund,0.51545578;0.25282621;0.20741181;0.17989860;0.15910716
Standard,145,Please rotate Frank's login credentials.,reset_password,reset_password,reset_password,True,1,0.498330295085907,0.498330295085907,reset_password;update_subscription;provision_vm;scan_malware;quarantine_system,0.49833030;0.36302188;0.28964937;0.27969310;0.26776838
Standard,146,Please replace Diana's current password.,reset_password,reset_password,reset_password,True,1,0.5661413669586182,0.5661413669586182,reset_password;update_subscription;generate_report;provision_vm;scan_malware,0.56614137;0.32060403;0.29433048;0.29154763;0.29122055
Standard,147,Please set a fresh password for Eve.,reset_password,reset_password,reset_password,True,1,0.47532492876052856,0.47532492876052856,reset_password;scan_malware;update_subscription;provision_vm;process_refund,0.47532493;0.25314742;0.23942818;0.19793186;0.18195425
Standard,148,Please trigger a credential reset for Alice.,reset_password,reset_password,reset_password,True,1,0.41479426622390747,0.41479426622390747,reset_password;escalate_to_human;update_subscription;provision_vm;process_refund,0.41479427;0.33399245;0.32355413;0.29560244;0.26362398
Standard,149,Please invalidate the old password and create a new one for Diana.,reset_password,reset_password,reset_password,True,1,0.532967746257782,0.532967746257782,reset_password;provision_vm;update_subscription;generate_report;scan_malware,0.53296775;0.30654335;0.29415447;0.28908056;0.28789523
Standard,150,Can you reset Diana's password?,reset_password,reset_password,reset_password,True,1,0.5779181122779846,0.5779181122779846,reset_password;scan_malware;provision_vm;update_subscription;process_refund,0.57791811;0.29634017;0.28605118;0.28329015;0.27430066
Standard,151,Can you issue a new password for Eve?,reset_password,reset_password,reset_password,True,1,0.5285910367965698,0.5285910367965698,reset_password;update_subscription;provision_vm;scan_malware;generate_report,0.52859104;0.32211575;0.28452820;0.27486762;0.26173300
Standard,152,Can you force a password reset for Diana?,reset_password,reset_password,reset_password,True,1,0.557076632976532,0.557076632976532,reset_password;update_subscription;provision_vm;scan_malware;process_refund,0.55707663;0.25354978;0.25354359;0.24801284;0.23432904
Standard,153,Can you rotate Eve's login credentials?,reset_password,reset_password,reset_password,True,1,0.47274255752563477,0.47274255752563477,reset_password;update_subscription;scan_malware;process_refund;provision_vm,0.47274256;0.23289987;0.16175227;0.12749241;0.12361360
Standard,154,Can you replace Charlie's current password?,reset_password,reset_password,reset_password,True,1,0.5961650609970093,0.5961650609970093,reset_password;update_subscription;scan_malware;provision_vm;process_refund,0.59616506;0.33278322;0.30864367;0.29171446;0.27213669
Standard,155,Can you set a fresh password for Eve?,reset_password,reset_password,reset_password,True,1,0.51419997215271,0.51419997215271,reset_password;update_subscription;scan_malware;provision_vm;process_refund,0.51419997;0.25608248;0.25428423;0.20288274;0.18508945
Standard,156,Can you trigger a credential reset for Grace?,reset_password,reset_password,reset_password,True,1,0.43050795793533325,0.43050795793533325,reset_password;update_subscription;restart_service;provision_vm;process_refund,0.43050796;0.23190728;0.22373807;0.16408966;0.16080810
Standard,157,Can you invalidate the old password and create a new one for Alice?,reset_password,reset_password,reset_password,True,1,0.5377840399742126,0.5377840399742126,reset_password;update_subscription;provision_vm;escalate_to_human;generate_report,0.53778404;0.32152024;0.29639122;0.28114507;0.26037553
Standard,158,Could you reset Frank's password for me?,reset_password,reset_password,reset_password,True,1,0.6332097053527832,0.6332097053527832,reset_password;update_subscription;provision_vm;scan_malware;generate_report,0.63320971;0.39611068;0.38309133;0.37817702;0.35922915
Standard,159,Could you issue a new password for Frank for me?,reset_password,reset_password,reset_password,True,1,0.5898018479347229,0.5898018479347229,reset_password;update_subscription;provision_vm;create_ticket;generate_report,0.58980185;0.42632151;0.40674457;0.38803208;0.38652790
Standard,160,Could you force a password reset for Alice for me?,reset_password,reset_password,reset_password,True,1,0.5368437170982361,0.5368437170982361,reset_password;update_subscription;escalate_to_human;provision_vm;generate_report,0.53684372;0.30745977;0.27396220;0.27366471;0.23276226
Standard,161,Could you rotate Grace's login credentials for me?,reset_password,reset_password,reset_password,True,1,0.4960458278656006,0.4960458278656006,reset_password;update_subscription;scan_malware;provision_vm;process_refund,0.49604583;0.30966350;0.22411777;0.19037990;0.15744586
Standard,162,Could you replace Charlie's current password for me?,reset_password,reset_password,reset_password,True,1,0.603264570236206,0.603264570236206,reset_password;update_subscription;scan_malware;provision_vm;generate_report,0.60326457;0.35373509;0.34854907;0.31933922;0.31196496
Standard,163,Could you set a fresh password for Grace for me?,reset_password,reset_password,reset_password,True,1,0.5493433475494385,0.5493433475494385,reset_password;update_subscription;scan_malware;provision_vm;generate_report,0.54934335;0.31311506;0.25980166;0.22941758;0.20463452
Standard,164,Could you trigger a credential reset for Frank for me?,reset_password,reset_password,reset_password,True,1,0.5148097276687622,0.5148097276687622,reset_password;provision_vm;update_subscription;create_ticket;process_refund,0.51480973;0.41064003;0.41010365;0.37216210;0.35774302
Standard,165,Could you invalidate the old password and create a new one for Charlie for me?,reset_password,reset_password,reset_password,True,1,0.5986042022705078,0.5986042022705078,reset_password;scan_malware;provision_vm;update_subscription;generate_report,0.59860420;0.38097212;0.36320651;0.35976651;0.33662182
Standard,166,I need you to reset Alice's password.,reset_password,reset_password,reset_password,True,1,0.5791052579879761,0.5791052579879761,reset_password;update_subscription;provision_vm;process_refund;generate_report,0.57910526;0.35138819;0.32940304;0.30868530;0.30644739
Standard,167,I need you to issue a new password for Charlie.,reset_password,reset_password,reset_password,True,1,0.5738217234611511,0.5738217234611511,reset_password;update_subscription;scan_malware;provision_vm;generate_report,0.57382172;0.38652432;0.37890923;0.37534550;0.35022718
Standard,168,I need you to force a password reset for Diana.,reset_password,reset_password,reset_password,True,1,0.5817421674728394,0.5817421674728394,reset_password;provision_vm;process_refund;generate_report;scan_malware,0.58174217;0.34566921;0.32700142;0.32002467;0.31629968
Standard,169,I need you to rotate Bob's login credentials.,reset_password,reset_password,reset_password,True,1,0.4938255846500397,0.4938255846500397,reset_password;update_subscription;scan_malware;provision_vm;process_refund,0.49382558;0.32498467;0.25139183;0.24609870;0.23689841
