query,dag_id,dag_text,tools,edges,source,topo_family,dag_hash
"Do me a favor and push the refund through for #31450 and authorize Grace for cdn-edge-06, then converge and flush the cache on staging-db-02. Last step: trigger a build for ml-infer-05.",10016,"approve_access -> invalidate_cache, invalidate_cache -> run_pipeline, process_refund -> invalidate_cache",process_refund;approve_access;invalidate_cache;run_pipeline,0->2;1->2;2->3,generated,y_shape,2acee006455c9d8a
"Quick one — give Charlie their money back and sign off on Eve's permission request, then converge and purge prod-web-01's cached data, and lastly start the CI job for staging-db-02.",10016,"approve_access -> invalidate_cache, invalidate_cache -> run_pipeline, process_refund -> invalidate_cache",process_refund;approve_access;invalidate_cache;run_pipeline,0->2;1->2;2->3,generated,y_shape,2acee006455c9d8a
"We gotta reset Alice's password and restore prod-web-01 from the latest backup. Once both are done, scale auth-svc-04 down to save costs. End with pull ml-infer-05 from production.",10017,"reset_password -> scale_service, restore_backup -> scale_service, scale_service -> quarantine_system",reset_password;restore_backup;scale_service;quarantine_system,0->2;1->2;2->3,generated,y_shape,6fccc9ad2099c2cd
"Hey, can you nuke Bob's old login and issue a fresh one and restore the DB snapshot for Marketing. After those finish, add more replicas for prod-web-01. Last step: disconnect ml-infer-05 from everything.",10017,"reset_password -> scale_service, restore_backup -> scale_service, scale_service -> quarantine_system",reset_password;restore_backup;scale_service;quarantine_system,0->2;1->2;2->3,generated,y_shape,6fccc9ad2099c2cd
"Urgent: change Eve's auth credentials and restore staging-db-02 from the latest backup. Once both are done, resize cdn-edge-06's resources. End with yank prod-web-01 off the network.",10017,"reset_password -> scale_service, restore_backup -> scale_service, scale_service -> quarantine_system",reset_password;restore_backup;scale_service;quarantine_system,0->2;1->2;2->3,generated,y_shape,6fccc9ad2099c2cd
"When you get a chance, change Grace's auth credentials and recover Engineering's data from backup. When all of that's complete, adjust the instance count for staging-db-02. To wrap up, lock down payment-api-03.",10017,"reset_password -> scale_service, restore_backup -> scale_service, scale_service -> quarantine_system",reset_password;restore_backup;scale_service;quarantine_system,0->2;1->2;2->3,generated,y_shape,6fccc9ad2099c2cd
"Hey, can you pull Diana's credentials for cdn-edge-06, and while you're at it, whip up a report for Engineering and disconnect cdn-edge-06 from everything, merge everything and log the whole auth-svc-04 incident while also assess staging-db-02's status and credit Alice's account. Once both are done, wipe the cache layer for Marketing.",10018,"check_status -> invalidate_cache, generate_report -> log_audit_event, log_audit_event -> check_status, log_audit_event -> process_refund, process_refund -> invalidate_cache, quarantine_system -> log_audit_event, revoke_access -> generate_report, revoke_access -> quarantine_system",revoke_access;generate_report;quarantine_system;log_audit_event;check_status;process_refund;invalidate_cache,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,generated,double_diamond,c301fc724ffcfc0b
"Urgent: disable Bob's account on staging-db-02 and concurrently generate the Legal analytics and isolate prod-web-01. Once both are done, make a compliance log about Alice — in parallel, ping ml-infer-05 for a health check and reverse the charge on #60122. After those finish, wipe the cache layer for Engineering.",10018,"check_status -> invalidate_cache, generate_report -> log_audit_event, log_audit_event -> check_status, log_audit_event -> process_refund, process_refund -> invalidate_cache, quarantine_system -> log_audit_event, revoke_access -> generate_report, revoke_access -> quarantine_system",revoke_access;generate_report;quarantine_system;log_audit_event;check_status;process_refund;invalidate_cache,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,generated,double_diamond,c301fc724ffcfc0b
"Do me a favor and disable Eve's account on auth-svc-04 and concurrently build a compliance doc for Finance and yank staging-db-02 off the network, merge everything and record the event in Marketing's log and at the same time diagnose cdn-edge-06 and refund Alice. Once both are done, flush the cache on auth-svc-04.",10018,"check_status -> invalidate_cache, generate_report -> log_audit_event, log_audit_event -> check_status, log_audit_event -> process_refund, process_refund -> invalidate_cache, quarantine_system -> log_audit_event, revoke_access -> generate_report, revoke_access -> quarantine_system",revoke_access;generate_report;quarantine_system;log_audit_event;check_status;process_refund;invalidate_cache,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,generated,double_diamond,c301fc724ffcfc0b
"For the Marketing team, remove Grace from HR's access list and at the same time whip up a report for Marketing and lock down prod-web-01. After those finish, make a compliance log about Grace and simultaneously check if prod-web-01 is up and give Eve their money back. Once both are done, wipe the cache layer for Marketing.",10018,"check_status -> invalidate_cache, generate_report -> log_audit_event, log_audit_event -> check_status, log_audit_event -> process_refund, process_refund -> invalidate_cache, quarantine_system -> log_audit_event, revoke_access -> generate_report, revoke_access -> quarantine_system",revoke_access;generate_report;quarantine_system;log_audit_event;check_status;process_refund;invalidate_cache,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,generated,double_diamond,c301fc724ffcfc0b
"Time to sign off on Charlie's permission request and cycle the secret for Finance's service. Once both are done, generate the Finance analytics. Last step: run the deployment pipeline for Marketing.",10019,"approve_access -> generate_report, generate_report -> run_pipeline, rotate_api_key -> generate_report",approve_access;rotate_api_key;generate_report;run_pipeline,0->2;1->2;2->3,generated,y_shape,3bb735ab1bc4bb72
"Frank reported an issue — grant Bob permissions to prod-web-01 and generate a new API key for payment-api-03, then converge and produce the Finance performance summary. End with run the deployment pipeline for Marketing.",10019,"approve_access -> generate_report, generate_report -> run_pipeline, rotate_api_key -> generate_report",approve_access;rotate_api_key;generate_report;run_pipeline,0->2;1->2;2->3,generated,y_shape,3bb735ab1bc4bb72
"Quick one — green-light Frank's access to Marketing and refresh the API token for Legal, merge everything and generate the HR analytics. Finally, kick off the CI/CD pipeline for HR.",10019,"approve_access -> generate_report, generate_report -> run_pipeline, rotate_api_key -> generate_report",approve_access;rotate_api_key;generate_report;run_pipeline,0->2;1->2;2->3,generated,y_shape,3bb735ab1bc4bb72
"Approve Frank's access request and refresh the API token for HR, merge everything and compile a summary for Finance. Last step: kick off the CI/CD pipeline for Engineering.",10019,"approve_access -> generate_report, generate_report -> run_pipeline, rotate_api_key -> generate_report",approve_access;rotate_api_key;generate_report;run_pipeline,0->2;1->2;2->3,generated,y_shape,3bb735ab1bc4bb72
"Time to archive Alice's old records and hand auth-svc-04 over to HR. Once both are done, write the new data for #20891 back — in parallel, whip up a report for Finance and arrange a maintenance slot for prod-web-01.",10020,"archive_data -> db_write, db_write -> generate_report, db_write -> schedule_maintenance, transfer_ownership -> db_write",archive_data;transfer_ownership;db_write;generate_report;schedule_maintenance,0->2;1->2;2->3;2->4,generated,hourglass,47d4ef57b976effe
"Shelve Finance's outdated data and pass cdn-edge-06 to Alice, then converge and persist Diana's data to the database while also whip up a report for Engineering and set up downtime for ml-infer-05.",10020,"archive_data -> db_write, db_write -> generate_report, db_write -> schedule_maintenance, transfer_ownership -> db_write",archive_data;transfer_ownership;db_write;generate_report;schedule_maintenance,0->2;1->2;2->3;2->4,generated,hourglass,47d4ef57b976effe
"We gotta archive Charlie's old records and hand payment-api-03 over to Finance. When all of that's complete, store the Engineering config in the database and at the same time build a compliance doc for Finance and set up downtime for ml-infer-05.",10020,"archive_data -> db_write, db_write -> generate_report, db_write -> schedule_maintenance, transfer_ownership -> db_write",archive_data;transfer_ownership;db_write;generate_report;schedule_maintenance,0->2;1->2;2->3;2->4,generated,hourglass,47d4ef57b976effe
"The Finance team needs us to put Legal's historical data into the archive and move auth-svc-04's ownership to Marketing. When all of that's complete, update Grace's record in the DB and concurrently produce the Legal performance summary and schedule maintenance for payment-api-03.",10020,"archive_data -> db_write, db_write -> generate_report, db_write -> schedule_maintenance, transfer_ownership -> db_write",archive_data;transfer_ownership;db_write;generate_report;schedule_maintenance,0->2;1->2;2->3;2->4,generated,hourglass,47d4ef57b976effe
"Time to check if staging-db-02 is up and credit Grace's account. After those finish, rotate Alice's credentials and concurrently do a security check on auth-svc-04 and purge payment-api-03's cached data.",10021,"check_status -> reset_password, process_refund -> reset_password, reset_password -> invalidate_cache, reset_password -> scan_malware",check_status;process_refund;reset_password;scan_malware;invalidate_cache,0->2;1->2;2->3;2->4,generated,hourglass,f8074514394755a9
"Do me a favor and see what's going on with staging-db-02 and reverse the charge on #53698. When all of that's complete, rotate Grace's credentials and simultaneously do a security check on staging-db-02 and wipe the cache layer for HR.",10021,"check_status -> reset_password, process_refund -> reset_password, reset_password -> invalidate_cache, reset_password -> scan_malware",check_status;process_refund;reset_password;scan_malware;invalidate_cache,0->2;1->2;2->3;2->4,generated,hourglass,f8074514394755a9
