query,dag_id,dag_text,tools,edges,_valid,_topo_hash,_dag_hash,_topo_family
"Time to make a compliance log about Bob. After that, take a snapshot of cdn-edge-06's DB — then commit Frank's update to the database, and lastly restart the service on cdn-edge-06.",414,"backup_database -> db_write, db_write -> restart_service, log_audit_event -> backup_database",log_audit_event;backup_database;db_write;restart_service,0->1;1->2;2->3,True,38d6fe00e87709ec,6eff77c5308128e6,chain_medium
"Time to activate the feature flag on payment-api-03, and then reassign cdn-edge-06 to Grace, followed by write the new data for #31450 back. Finally, loop in a Finance manager.",388,"db_write -> escalate_to_human, enable_feature_flag -> transfer_ownership, transfer_ownership -> db_write",enable_feature_flag;transfer_ownership;db_write;escalate_to_human,0->1;1->2;2->3,True,38d6fe00e87709ec,48c94501bfebcf30,chain_medium
"We gotta move Engineering's stale data to cold storage. Next, cut off Alice's permissions. To wrap up, adjust the billing tier for Frank.",327,"archive_data -> revoke_access, revoke_access -> update_subscription",archive_data;revoke_access;update_subscription,0->1;1->2,True,e48779c27a089d04,21edb2786b7d853d,chain_medium
"I need you to restart the main process on ml-infer-05. Once that's done, ping Charlie about it.",71,restart_service -> send_notification,restart_service;send_notification,0->1,True,d734d7aefc1bad15,4fd7a518a29d762a,chain_short
Look up Grace's profile and ping them about the new features.,3,db_read -> send_notification,db_read;send_notification,0->1,True,d734d7aefc1bad15,791afcf848559f00,chain_short
"Urgent: send a heads-up to HR and book a maintenance window for prod-web-01. When all of that's complete, give Alice a new password.",491,"schedule_maintenance -> reset_password, send_notification -> reset_password",send_notification;schedule_maintenance;reset_password,0->2;1->2,True,2c0fe2d65641f8ac,2d00b6f888b790b8,fanin
"ASAP — wake up the on-call about prod-web-01, and then cold-store the old records for Alice.",274,escalate_to_human -> archive_data,escalate_to_human;archive_data,0->1,True,d734d7aefc1bad15,b08a7d857a1432d9,chain_short
"I need you to restart the service on auth-svc-04, followed by schedule maintenance for payment-api-03, then blast an alert to Legal, and lastly scan staging-db-02 for threats.",413,"restart_service -> schedule_maintenance, schedule_maintenance -> send_notification, send_notification -> scan_malware",restart_service;schedule_maintenance;send_notification;scan_malware,0->1;1->2;2->3,True,38d6fe00e87709ec,58b7289e7a73fe53,chain_medium
From Engineering: check the DB for Alice while also change Diana's plan and blast an alert to Finance.,110,"db_read -> send_notification, db_read -> update_subscription",db_read;update_subscription;send_notification,0->1;0->2,True,921735efccf80bf4,19d775cf1214ae34,fanout
"For the HR team, record the event in Legal's log. Next, bounce prod-web-01.",258,log_audit_event -> restart_service,log_audit_event;restart_service,0->1,True,d734d7aefc1bad15,391f4b1630bfde38,chain_short
Time to nuke Bob's old login and issue a fresh one and concurrently fire off a notification to Charlie and create an audit trail for #10234.,119,"reset_password -> log_audit_event, reset_password -> send_notification",reset_password;send_notification;log_audit_event,0->1;0->2,True,921735efccf80bf4,3e085f51c87b5519,fanout
"The Legal team needs us to fetch #31450's info and ping staging-db-02 for a health check. Once both are done, whip up a report for HR. End with blast an alert to Engineering.",135,"check_status -> generate_report, db_read -> generate_report, generate_report -> send_notification",db_read;check_status;generate_report;send_notification,0->2;1->2;2->3,True,04004610defffeed,344ea283005dfcd8,fanin
"Check the DB records and scan cdn-edge-06 for threats, then dump it all in the audit log.",12,"db_read -> log_audit_event, scan_malware -> log_audit_event",db_read;scan_malware;log_audit_event,0->2;1->2,True,2c0fe2d65641f8ac,e47ee04d569a02c6,fanin
"For the Finance team, see what's going on with cdn-edge-06 and run a malware sweep on staging-db-02. After those finish, make a compliance log about Bob.",494,"check_status -> log_audit_event, scan_malware -> log_audit_event",check_status;scan_malware;log_audit_event,0->2;1->2,True,2c0fe2d65641f8ac,2e3c37f3485948a4,fanin
"We gotta bring staging-db-02 back from the snapshot and lock down ml-infer-05, merge everything and give Grace access to HR's resources.",504,"quarantine_system -> approve_access, restore_backup -> approve_access",restore_backup;quarantine_system;approve_access,0->2;1->2,True,2c0fe2d65641f8ac,47850eee9d688a49,fanin
"Do a malware scan on auth-svc-04 and fan out: quarantine, send alerts, and create audit trail.",22,"scan_malware -> log_audit_event, scan_malware -> quarantine_system, scan_malware -> send_notification",scan_malware;quarantine_system;send_notification;log_audit_event,0->1;0->2;0->3,True,cebdbc941410191a,383afdb1f02ba5ef,wide_fanout
"Ticket INC-1198 says shelve Engineering's outdated data — then disable Alice's account on staging-db-02, and lastly downgrade Diana's account.",327,"archive_data -> revoke_access, revoke_access -> update_subscription",archive_data;revoke_access;update_subscription,0->1;1->2,True,e48779c27a089d04,21edb2786b7d853d,chain_medium
"We gotta shut down the feature on ml-infer-05, then generate a new API key for auth-svc-04.",172,disable_feature_flag -> rotate_api_key,disable_feature_flag;rotate_api_key,0->1,True,d734d7aefc1bad15,67c55a464d50266b,chain_short
"Do me a favor and modify Alice's subscription, followed by change Diana's auth credentials. After that, refresh the API token for Finance. Last step: push the container image for Finance.",390,"reset_password -> rotate_api_key, rotate_api_key -> deploy_container, update_subscription -> reset_password",update_subscription;reset_password;rotate_api_key;deploy_container,0->1;1->2;2->3,True,38d6fe00e87709ec,81d22ef4e8cbd32e,chain_medium
Nuke Frank's old login and issue a fresh one and concurrently fire off a notification to Eve and record the event in Legal's log.,119,"reset_password -> log_audit_event, reset_password -> send_notification",reset_password;send_notification;log_audit_event,0->1;0->2,True,921735efccf80bf4,3e085f51c87b5519,fanout
"From Engineering: email Alice the update. After that, turn on the feature flag for Finance. To wrap up, switch Eve to the new plan.",359,"enable_feature_flag -> update_subscription, send_notification -> enable_feature_flag",send_notification;enable_feature_flag;update_subscription,0->1;1->2,True,e48779c27a089d04,382cf1f02799f22e,chain_medium
"Charlie is asking us to do a security check on ml-infer-05, and then blast an alert to HR — then put HR's historical data into the archive. To wrap up, stand up a new box for Legal.",412,"archive_data -> provision_vm, scan_malware -> send_notification, send_notification -> archive_data",scan_malware;send_notification;archive_data;provision_vm,0->1;1->2;2->3,True,38d6fe00e87709ec,e3dc4bd1aab86f31,chain_medium
"Frank reported an issue — push the refund through for #31450, then generate a new API key for auth-svc-04. To wrap up, save the changes for Grace to the DB.",332,"process_refund -> rotate_api_key, rotate_api_key -> db_write",process_refund;rotate_api_key;db_write,0->1;1->2,True,e48779c27a089d04,c00df1d84d0240e4,chain_medium
From Legal: check the DB for Alice while also change Bob's plan and blast an alert to Finance.,110,"db_read -> send_notification, db_read -> update_subscription",db_read;update_subscription;send_notification,0->1;0->2,True,921735efccf80bf4,19d775cf1214ae34,fanout
"Hey, can you queue a maintenance window for Engineering while also drop an audit entry for auth-svc-04 and shoot Diana an email.",456,"schedule_maintenance -> log_audit_event, schedule_maintenance -> send_notification",schedule_maintenance;log_audit_event;send_notification,0->1;0->2,True,921735efccf80bf4,2c899275204412dc,fanout
"Bob is asking us to pull Charlie's data and assess auth-svc-04's status. After those finish, compile a summary for Marketing. Last step: shoot Alice an email.",135,"check_status -> generate_report, db_read -> generate_report, generate_report -> send_notification",db_read;check_status;generate_report;send_notification,0->2;1->2;2->3,True,04004610defffeed,344ea283005dfcd8,fanin
"Quick one — do a security check on staging-db-02 and take a snapshot of auth-svc-04's DB, then converge and flush the cache on prod-web-01.",498,"backup_database -> invalidate_cache, scan_malware -> invalidate_cache",scan_malware;backup_database;invalidate_cache,0->2;1->2,True,2c0fe2d65641f8ac,aaf380072931b6d6,fanin
"Do a malware scan on staging-db-02 and fan out: quarantine, send alerts, and create audit trail.",22,"scan_malware -> log_audit_event, scan_malware -> quarantine_system, scan_malware -> send_notification",scan_malware;quarantine_system;send_notification;log_audit_event,0->1;0->2;0->3,True,cebdbc941410191a,383afdb1f02ba5ef,wide_fanout
"Time to rotate Alice's credentials. Next, credit Alice's account. Last step: pass ml-infer-05 to Diana.",279,"process_refund -> transfer_ownership, reset_password -> process_refund",reset_password;process_refund;transfer_ownership,0->1;1->2,True,e48779c27a089d04,912011ba07e655d3,chain_medium
"Quick one — launch an instance for Engineering, and then shoot Bob an email.",79,provision_vm -> send_notification,provision_vm;send_notification,0->1,True,d734d7aefc1bad15,2c81a103037dd519,chain_short
"Eve is asking us to change Grace's plan. Once that's done, check if payment-api-03 is up.",194,update_subscription -> check_status,update_subscription;check_status,0->1,True,d734d7aefc1bad15,de1513cb290257e3,chain_short
"Frank is asking us to credit Alice's account, then email Bob the update.",57,process_refund -> send_notification,process_refund;send_notification,0->1,True,d734d7aefc1bad15,73a1302669134b1c,chain_short
"Time to deploy the container for Engineering. Once that's done, send a heads-up to Finance.",40,deploy_container -> send_notification,deploy_container;send_notification,0->1,True,d734d7aefc1bad15,455a061cee7ec4c1,chain_short
"Quick one — change Alice's plan. After that, change Frank's auth credentials, then refresh the API token for Finance. To wrap up, get the container running on payment-api-03.",390,"reset_password -> rotate_api_key, rotate_api_key -> deploy_container, update_subscription -> reset_password",update_subscription;reset_password;rotate_api_key;deploy_container,0->1;1->2;2->3,True,38d6fe00e87709ec,81d22ef4e8cbd32e,chain_medium
"Ship the latest build to prod-web-01, nothing else.",49,deploy_container,deploy_container,,True,d7123e3b48f7b85a,427637dba5de2d36,single_node
"Investigate payment-api-03, then kick off quarantine, notification, and logging all at once.",22,"scan_malware -> log_audit_event, scan_malware -> quarantine_system, scan_malware -> send_notification",scan_malware;quarantine_system;send_notification;log_audit_event,0->1;0->2;0->3,True,cebdbc941410191a,383afdb1f02ba5ef,wide_fanout
"Charlie is asking us to light up the feature for ml-infer-05, then pass ml-infer-05 to Bob, then push the changes for Bob to the DB, and lastly wake up the on-call about ml-infer-05.",388,"db_write -> escalate_to_human, enable_feature_flag -> transfer_ownership, transfer_ownership -> db_write",enable_feature_flag;transfer_ownership;db_write;escalate_to_human,0->1;1->2;2->3,True,38d6fe00e87709ec,48c94501bfebcf30,chain_medium
"Create the VM, then concurrently register it, send notifications, and log the event.",35,"provision_vm -> db_write, provision_vm -> log_audit_event, provision_vm -> send_notification",provision_vm;db_write;send_notification;log_audit_event,0->1;0->2;0->3,True,cebdbc941410191a,702f066af3c744da,wide_fanout
We gotta yank payment-api-03 off the network — then record the event in Finance's log.,63,quarantine_system -> log_audit_event,quarantine_system;log_audit_event,0->1,True,d734d7aefc1bad15,974070caf7601b4a,chain_short
"Do me a favor and switch on the flag for Marketing. Next, transfer ownership of prod-web-01 to Charlie. Finally, check if ml-infer-05 is up.",377,"enable_feature_flag -> transfer_ownership, transfer_ownership -> check_status",enable_feature_flag;transfer_ownership;check_status,0->1;1->2,True,e48779c27a089d04,be9b6d55792d28cb,chain_medium
