query,dag_id,dag_text,tools,edges,topo_family,source,split
"ASAP, start with dump the database for payment-api-03. Next, process a refund for Wendy. Follow that with compile a summary for Data. Then plan maintenance on payment-api-03. Next, file an incident for payment-api-03. Follow that with log the payment-api-03 incident. Last step: archive Wendy's old records.",20023,"backup_database -> process_refund, process_refund -> generate_report, generate_report -> schedule_maintenance, schedule_maintenance -> create_ticket, create_ticket -> log_audit_event, log_audit_event -> archive_data",backup_database;process_refund;generate_report;schedule_maintenance;create_ticket;log_audit_event;archive_data,0->1;1->2;2->3;3->4;4->5;5->6,chain_long,generated,train
"Can you begin with take a fresh DB backup for batch-worker-09. Then send Maya the refund. Then generate the Sales report. Then schedule maintenance for cdn-edge-06. Next, file an incident for cdn-edge-06. Next, record the audit trail for cdn-edge-06. Finally, archive Victor's old records.",20023,"backup_database -> process_refund, process_refund -> generate_report, generate_report -> schedule_maintenance, schedule_maintenance -> create_ticket, create_ticket -> log_audit_event, log_audit_event -> archive_data",backup_database;process_refund;generate_report;schedule_maintenance;create_ticket;log_audit_event;archive_data,0->1;1->2;2->3;3->4;4->5;5->6,chain_long,generated,train
"Can you start with dump the database for worker-pool-06. After that, send Wendy the refund. After that, produce the Platform analytics report. Follow that with plan maintenance on staging-db-02. Then open a ticket about staging-db-02. After that, record the audit trail for staging-db-02. Last step: archive Platform's historical data.",20023,"backup_database -> process_refund, process_refund -> generate_report, generate_report -> schedule_maintenance, schedule_maintenance -> create_ticket, create_ticket -> log_audit_event, log_audit_event -> archive_data",backup_database;process_refund;generate_report;schedule_maintenance;create_ticket;log_audit_event;archive_data,0->1;1->2;2->3;3->4;4->5;5->6,chain_long,generated,train
"For the Marketing team, take a fresh DB backup for auth-svc-04. Then process a refund for Karen. Then compile a summary for Research. Follow that with schedule maintenance for worker-pool-06. Next, file an incident for worker-pool-06. Next, record the audit trail for worker-pool-06. End with archive Analytics's historical data.",20023,"backup_database -> process_refund, process_refund -> generate_report, generate_report -> schedule_maintenance, schedule_maintenance -> create_ticket, create_ticket -> log_audit_event, log_audit_event -> archive_data",backup_database;process_refund;generate_report;schedule_maintenance;create_ticket;log_audit_event;archive_data,0->1;1->2;2->3;3->4;4->5;5->6,chain_long,generated,train
"For the Support team, first, back up the database for worker-pool-06. Next, process a refund for Olivia. After that, produce the Legal analytics report. Then book a maintenance window for worker-pool-06. After that, create a ticket for worker-pool-06. Follow that with record the audit trail for worker-pool-06. To wrap up, archive Olivia's old records.",20023,"backup_database -> process_refund, process_refund -> generate_report, generate_report -> schedule_maintenance, schedule_maintenance -> create_ticket, create_ticket -> log_audit_event, log_audit_event -> archive_data",backup_database;process_refund;generate_report;schedule_maintenance;create_ticket;log_audit_event;archive_data,0->1;1->2;2->3;3->4;4->5;5->6,chain_long,generated,train
"Heads-up: first, dump the database for Legal. Then process a refund for Yara. Follow that with compile a summary for Legal. Then book a maintenance window for prod-web-01. Then file an incident for prod-web-01. Next, write up the audit entry for prod-web-01. To wrap up, archive HR's historical data.",20023,"backup_database -> process_refund, process_refund -> generate_report, generate_report -> schedule_maintenance, schedule_maintenance -> create_ticket, create_ticket -> log_audit_event, log_audit_event -> archive_data",backup_database;process_refund;generate_report;schedule_maintenance;create_ticket;log_audit_event;archive_data,0->1;1->2;2->3;3->4;4->5;5->6,chain_long,generated,train
"I need you to dump the database for payment-api-03. Next, process a refund for Priya. Follow that with compile a summary for Compliance. Next, plan maintenance on search-index-03. Follow that with open a ticket about search-index-03. Follow that with log the search-index-03 incident. To wrap up, archive Compliance's historical data.",20023,"backup_database -> process_refund, process_refund -> generate_report, generate_report -> schedule_maintenance, schedule_maintenance -> create_ticket, create_ticket -> log_audit_event, log_audit_event -> archive_data",backup_database;process_refund;generate_report;schedule_maintenance;create_ticket;log_audit_event;archive_data,0->1;1->2;2->3;3->4;4->5;5->6,chain_long,generated,train
"Please start with take a fresh DB backup for payment-api-03. After that, send Diana the refund. Next, produce the Operations analytics report. After that, book a maintenance window for queue-broker-02. Then create a ticket for queue-broker-02. Then record the audit trail for queue-broker-02. End with cold-store the legacy data for Diana.",20023,"backup_database -> process_refund, process_refund -> generate_report, generate_report -> schedule_maintenance, schedule_maintenance -> create_ticket, create_ticket -> log_audit_event, log_audit_event -> archive_data",backup_database;process_refund;generate_report;schedule_maintenance;create_ticket;log_audit_event;archive_data,0->1;1->2;2->3;3->4;4->5;5->6,chain_long,generated,train
"Quick one: back up the database for cdn-edge-06. Follow that with send Noah the refund. After that, produce the Marketing analytics report. Next, schedule maintenance for search-index-03. Follow that with file an incident for search-index-03. After that, write up the audit entry for search-index-03. Last step: cold-store the old Growth records.",20023,"backup_database -> process_refund, process_refund -> generate_report, generate_report -> schedule_maintenance, schedule_maintenance -> create_ticket, create_ticket -> log_audit_event, log_audit_event -> archive_data",backup_database;process_refund;generate_report;schedule_maintenance;create_ticket;log_audit_event;archive_data,0->1;1->2;2->3;3->4;4->5;5->6,chain_long,generated,train
"Quick one: begin with take a fresh DB backup for api-gateway-11. Next, send Frank the refund. Follow that with generate the Support report. Then book a maintenance window for api-gateway-11. Next, create a ticket for api-gateway-11. After that, log the api-gateway-11 incident. Finally, cold-store the old Platform records.",20023,"backup_database -> process_refund, process_refund -> generate_report, generate_report -> schedule_maintenance, schedule_maintenance -> create_ticket, create_ticket -> log_audit_event, log_audit_event -> archive_data",backup_database;process_refund;generate_report;schedule_maintenance;create_ticket;log_audit_event;archive_data,0->1;1->2;2->3;3->4;4->5;5->6,chain_long,generated,train
"Quick one: dump the database for feature-store-01. Next, process a refund for Maya. After that, generate the Legal report. Follow that with schedule maintenance for feature-store-01. Then open a ticket about feature-store-01. Next, write up the audit entry for feature-store-01. Last step: archive Maya's old records.",20023,"backup_database -> process_refund, process_refund -> generate_report, generate_report -> schedule_maintenance, schedule_maintenance -> create_ticket, create_ticket -> log_audit_event, log_audit_event -> archive_data",backup_database;process_refund;generate_report;schedule_maintenance;create_ticket;log_audit_event;archive_data,0->1;1->2;2->3;3->4;4->5;5->6,chain_long,generated,train
"Quick one: start with take a fresh DB backup for feature-store-01. Then process a refund for Maya. Follow that with compile a summary for Compliance. After that, book a maintenance window for ml-infer-05. Follow that with create a ticket for ml-infer-05. Follow that with log the ml-infer-05 incident. Finally, archive Finance's historical data.",20023,"backup_database -> process_refund, process_refund -> generate_report, generate_report -> schedule_maintenance, schedule_maintenance -> create_ticket, create_ticket -> log_audit_event, log_audit_event -> archive_data",backup_database;process_refund;generate_report;schedule_maintenance;create_ticket;log_audit_event;archive_data,0->1;1->2;2->3;3->4;4->5;5->6,chain_long,generated,train
"Urgent: begin with take a fresh DB backup for Marketing. After that, send Olivia the refund. After that, compile a summary for Marketing. After that, book a maintenance window for ml-infer-05. Then create a ticket for ml-infer-05. Follow that with write up the audit entry for ml-infer-05. Finally, archive Noah's old records.",20023,"backup_database -> process_refund, process_refund -> generate_report, generate_report -> schedule_maintenance, schedule_maintenance -> create_ticket, create_ticket -> log_audit_event, log_audit_event -> archive_data",backup_database;process_refund;generate_report;schedule_maintenance;create_ticket;log_audit_event;archive_data,0->1;1->2;2->3;3->4;4->5;5->6,chain_long,generated,train
"Urgent: first, take a fresh DB backup for worker-pool-06. Follow that with send Diana the refund. Next, produce the Growth analytics report. Then plan maintenance on cdn-edge-06. Then create a ticket for cdn-edge-06. After that, write up the audit entry for cdn-edge-06. Last step: cold-store the legacy data for Alice.",20023,"backup_database -> process_refund, process_refund -> generate_report, generate_report -> schedule_maintenance, schedule_maintenance -> create_ticket, create_ticket -> log_audit_event, log_audit_event -> archive_data",backup_database;process_refund;generate_report;schedule_maintenance;create_ticket;log_audit_event;archive_data,0->1;1->2;2->3;3->4;4->5;5->6,chain_long,generated,train
